WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
0;1990;Numancia;Basconia;1-1;Antonio Alfageme Bragado;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;Fernando Fierro López;José Ángel Fernández Aláez;Ángel Cuenca Gallego;Miguel Ángel González López;José García Juárez;Pedro Mesones Fernández;José Antonio Pastor Carbonell;Cristóbal Rodríguez Hidalgo;;;;;
0;1990;Racing de Santander;Numancia;2-1;Antonio Alfageme Bragado;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;José María Güembe Torrecilla;Chus Martínez González;Fernando Fierro López;Ángel Cuenca Gallego;José Ángel Fernández Aláez;Miguel Ángel González López;Pedro Mesones Fernández;José García Juárez;José Antonio Pastor Carbonell;José Javier Díaz Gómez;;;;;
0;1990;Numancia;Izarra;0-1;Antonio Alfageme Bragado;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;Fernando Fierro López;Ángel Cuenca Gallego;Miguel Ángel González López;José García Juárez;Pedro Mesones Fernández;José Javier Díaz Gómez;José Ignacio Hurtado Capilla;;;;;
0;1990;Numancia;Alavés;2-2;Antonio Alfageme Bragado;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;José Ángel Fernández Aláez;Miguel Ángel González López;José García Juárez;Pedro Mesones Fernández;José Ignacio Hurtado Capilla;;;;;;
0;1990;Osasuna Promesas;Numancia;1-1;Francisco José Ruiz Vegas;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;José Ángel Fernández Aláez;José Ignacio Hurtado Capilla;Pedro Mesones Fernández;José García Juárez;Cristóbal Rodríguez Hidalgo;;;;;;
0;1990;Binéfar;Numancia;1-0;Francisco José Ruiz Vegas;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;José Ángel Fernández Aláez;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;Miguel Ángel González López;;;;;;
1;1990;Numancia;Mollerussa;2-0;Francisco José Ruiz Vegas;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;José Ángel Fernández Aláez;Miguel Ángel González López;José García Juárez;Pedro Mesones Fernández;Cristóbal Rodríguez Hidalgo;César García García;;;;;
1;1990;Numancia;Baracaldo;3-1;Francisco José Ruiz Vegas;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;Ángel Cuenca Gallego;José Ángel Fernández Aláez;Miguel Ángel González López;José García Juárez;Pedro Mesones Fernández;César García García;Cristóbal Rodríguez Hidalgo;;;;;
0;1990;Huesca;Numancia;2-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;Ángel Cuenca Gallego;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;;;;;;;
1;1990;Numancia;Teruel;3-2;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;Ángel Cuenca Gallego;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;José Ángel Fernández Aláez;Miguel Ángel González López;;;;;
0;1990;Gimnástica de Torrelavega;Numancia;3-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;Ángel Cuenca Gallego;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;Miguel Ángel González López;;;;;;
0;1990;Numancia;San Sebastián;0-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;Ángel Cuenca Gallego;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;José Ángel Fernández Aláez;Miguel Ángel González López;Antonio Alfageme Bragado;Cristóbal Rodríguez Hidalgo;César García García;;
0;1990;Andorra;Numancia;1-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;Fernando Fierro López;José Ángel Fernández Aláez;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;Miguel Ángel González López;;;;;;
1;1990;Numancia;Mirandés;4-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;Ángel Cuenca Gallego;José Ángel Fernández Aláez;Miguel Ángel González López;José García Juárez;Pedro Mesones Fernández;Cristóbal Rodríguez Hidalgo;José Ignacio Hurtado Capilla;;;;;
0;1990;Deportivo Aragón;Numancia;6-2;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Cristóbal Rodríguez Hidalgo;Fernando Fierro López;Ángel Cuenca Gallego;José Ángel Fernández Aláez;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;Miguel Ángel González López;José Javier Díaz Gómez;César García García;;;;;
0;1990;Cultural de Durango;Numancia;1-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;José María Güembe Torrecilla;José Helios Ruiz Villar;Fernando Fierro López;Ángel Cuenca Gallego;José Ángel Fernández Aláez;Miguel Ángel González López;José García Juárez;Pedro Mesones Fernández;José Javier Díaz Gómez;José Ignacio Hurtado Capilla;;;;;
1;1990;Numancia;Santurtzi;1-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;Ángel Cuenca Gallego;Miguel Ángel González López;José García Juárez;Pedro Mesones Fernández;Cristóbal Rodríguez Hidalgo;José Ignacio Hurtado Capilla;;;;;
1;1990;Lemona;Numancia;0-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;Fernando Fierro López;José Ángel Fernández Aláez;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;Ángel Cuenca Gallego;Miguel Ángel González López;;;;;
1;1990;Numancia;Andorra CF;2-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;Ángel Cuenca Gallego;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;José Ángel Fernández Aláez;Miguel Ángel González López;;;;;
1;1990;Basconia;Numancia;0-4;Laureano Echevarría Perales;Cristóbal Rodríguez Hidalgo;José María Güembe Torrecilla;Juan Carlos Bernad Esteban;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;José Ángel Fernández Aláez;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;Miguel Ángel González López;Ignacio García García;;;;;
0;1990;Numancia;Racing de Santander;1-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;José Ángel Fernández Aláez;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;Cristóbal Rodríguez Hidalgo;Miguel Ángel González López;;;;;
0;1990;Izarra;Numancia;2-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;Fernando Fierro López;José Ángel Fernández Aláez;José Ignacio Hurtado Capilla;José García Juárez;Pedro Mesones Fernández;José Javier Díaz Gómez;Miguel Ángel González López;;;;;
1;1990;Numancia;Osasuna Promesas;3-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;José Ángel Fernández Aláez;José Ignacio Hurtado Capilla;José García Juárez;Miguel Ángel González López;Cristóbal Rodríguez Hidalgo;Ignacio García García;;;;;
0;1990;Alavés;Numancia;0-0;Laureano Echevarría Perales;Cristóbal Rodríguez Hidalgo;José Helios Ruiz Villar;José María Güembe Torrecilla;Chus Martínez González;José Ángel Fernández Aláez;José Javier Díaz Gómez;Fernando Fierro López;José Ignacio Hurtado Capilla;Miguel Ángel González López;José García Juárez;César García García;Pedro Mesones Fernández;;;;;
0;1990;Numancia;Binéfar;1-1;Laureano Echevarría Perales;Cristóbal Rodríguez Hidalgo;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;José Javier Díaz Gómez;Fernando Fierro López;José Ángel Fernández Aláez;José Ignacio Hurtado Capilla;José García Juárez;Miguel Ángel González López;César García García;Pedro Mesones Fernández;;;;;
0;1990;Mollerussa;Numancia;0-0;Laureano Echevarría Perales;Cristóbal Rodríguez Hidalgo;José María Güembe Torrecilla;José Helios Ruiz Villar;Chus Martínez González;César García García;José Javier Díaz Gómez;Fernando Fierro López;José Ángel Fernández Aláez;José García Juárez;Pedro Mesones Fernández;José Felix González Alcalde;Ignacio García García;;;;;
0;1991;Medinense;Numancia;1-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;Santiago Iñigo Huarte;Chus Martínez González;José Ramos Cascallana;Fernando Fierro López;César García García;José María Cela Ranilla;Miguel Ángel González López;Alberto Marzo Navarro;Carlos Herrero Gutiérrez;;;;;;
0;1991;Numancia;Medinense;1-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;Santiago Iñigo Huarte;Chus Martínez González;José Ramos Cascallana;César García García;Fernando Fierro López;José María Cela Ranilla;Miguel Ángel González López;Alberto Marzo Navarro;Carlos Herrero Gutiérrez;José García Juárez;;;;;
0;1991;Numancia;Gimnástica de Torrelavega;0-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;Santiago Iñigo Huarte;Chus Martínez González;José Ramos Cascallana;César García García;Fernando Fierro López;Miguel Ángel González López;José María Cela Ranilla;Vicente Asensio Cuesta;Juan Carlos Bustillo Busalacchi;Alberto Marzo Navarro;;;;;
0;1991;Lalín;Numancia;2-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;Santiago Iñigo Huarte;Chus Martínez González;José Ramos Cascallana;Fernando Fierro López;Juan Carlos Bustillo Busalacchi;José María Cela Ranilla;Vicente Asensio Cuesta;Alberto Marzo Navarro;Miguel Ángel González López;César García García;;;;;
0;1991;Cultural Leonesa;Numancia;1-1;Laureano Echevarría Perales;Santiago Iñigo Huarte;Cristóbal Rodríguez Hidalgo;Chus Martínez González;Fernando Lerga Martínez;Fernando Fierro López;José Ramos Cascallana;Juan Carlos Bustillo Busalacchi;José María Cela Ranilla;Miguel Ángel González López;Alberto Marzo Navarro;César García García;Carlos Herrero Gutiérrez;;;;;
0;1991;Numancia;Sporting de Gijón B;0-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;Santiago Iñigo Huarte;Chus Martínez González;Fernando Lerga Martínez;Fernando Fierro López;José Ramos Cascallana;José María Cela Ranilla;José García Juárez;Alberto Marzo Navarro;Miguel Ángel González López;César García García;;;;;
0;1991;As Pontes;Numancia;2-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Santiago Iñigo Huarte;Cristóbal Rodríguez Hidalgo;Chus Martínez González;Fernando Lerga Martínez;Fernando Fierro López;José Ramos Cascallana;Juan Carlos Bustillo Busalacchi;Miguel Ángel González López;Alberto Marzo Navarro;Carlos Herrero Gutiérrez;;;;;;
0;1991;Numancia;Logroñés B;0-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;Santiago Iñigo Huarte;Chus Martínez González;Fernando Fierro López;Fernando Lerga Martínez;José Ramos Cascallana;Miguel Ángel González López;José María Cela Ranilla;Alberto Marzo Navarro;Juan Carlos Bustillo Busalacchi;;;;;;
0;1991;Fabril;Numancia;1-1;Laureano Echevarría Perales;José María Güembe Torrecilla;Juan Carlos Bernad Esteban;Cristóbal Rodríguez Hidalgo;Chus Martínez González;José Ramos Cascallana;Fernando Lerga Martínez;Fernando Fierro López;Juan Carlos Bustillo Busalacchi;Miguel Ángel González López;José María Cela Ranilla;Alberto Marzo Navarro;César García García;;;;;
0;1991;Numancia;Cambados;1-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;Santiago Iñigo Huarte;José María Güembe Torrecilla;Chus Martínez González;José Ramos Cascallana;Fernando Fierro López;Fernando Lerga Martínez;Juan Carlos Bustillo Busalacchi;Miguel Ángel González López;José María Cela Ranilla;José García Juárez;;;;;;
0;1991;Lugo;Numancia;0-0;Laureano Echevarría Perales;Santiago Iñigo Huarte;José María Güembe Torrecilla;Juan Carlos Bernad Esteban;Chus Martínez González;Fernando Lerga Martínez;José Ramos Cascallana;Fernando Fierro López;Miguel Ángel González López;José María Cela Ranilla;José García Juárez;Alberto Marzo Navarro;Cristóbal Rodríguez Hidalgo;;;;;
0;1991;Numancia;Salamanca;0-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;José Ramos Cascallana;Fernando Lerga Martínez;Fernando Fierro López;Miguel Ángel González López;José María Cela Ranilla;José García Juárez;;;;;;;
0;1991;Ávila;Numancia;1-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;José Ramos Cascallana;Fernando Lerga Martínez;Fernando Fierro López;Miguel Ángel González López;José María Cela Ranilla;José García Juárez;César García García;Alberto Marzo Navarro;;;;;
1;1991;Numancia;Mosconia;4-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;José Ramos Cascallana;Fernando Lerga Martínez;Fernando Fierro López;César García García;Miguel Ángel González López;José María Cela Ranilla;José García Juárez;Alberto Marzo Navarro;;;;;;
0;1991;Oviedo B;Numancia;1-0;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;José Ramos Cascallana;Fernando Lerga Martínez;Fernando Fierro López;Miguel Ángel González López;José García Juárez;Alberto Marzo Navarro;Cristóbal Rodríguez Hidalgo;Carlos Herrero Gutiérrez;;;;;
0;1991;Numancia;Orense;1-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;José Ramos Cascallana;Fernando Fierro López;Fernando Lerga Martínez;Miguel Ángel González López;José María Cela Ranilla;José García Juárez;Alberto Marzo Navarro;;;;;;
0;1991;Tudelano;Numancia;1-1;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;José Ramos Cascallana;Fernando Fierro López;Fernando Lerga Martínez;Miguel Ángel González López;José María Cela Ranilla;José García Juárez;Alfonso Subero Calvo;Alberto Marzo Navarro;;;;;
0;1991;Numancia;Ponferradina;2-2;Laureano Echevarría Perales;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;José Ramos Cascallana;Fernando Fierro López;Fernando Lerga Martínez;Miguel Ángel González López;José María Cela Ranilla;José García Juárez;César García García;Alberto Marzo Navarro;;;;;
0;1991;Pontevedra;Numancia;1-0;Alfonso Subero Calvo;Cristóbal Rodríguez Hidalgo;José María Güembe Torrecilla;Chus Martínez González;José Ramos Cascallana;Fernando Fierro López;Fernando Lerga Martínez;Juan Carlos Bustillo Busalacchi;César García García;José García Juárez;José María Cela Ranilla;Félix Ángel Tainta Irurzun;Alberto Marzo Navarro;;;;;
1;1991;Numancia;Palencia;3-1;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;Fernando Fierro López;César García García;Fernando Lerga Martínez;Miguel Ángel González López;Félix Ángel Tainta Irurzun;José María Cela Ranilla;Carlos Herrero Gutiérrez;José Ramos Cascallana;;;;;
0;1991;Valladolid B;Numancia;1-1;Alfonso Subero Calvo;Chus Martínez González;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Fernando Fierro López;Fernando Lerga Martínez;Miguel Ángel González López;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;César García García;Salvador Soriano Campos;;;;;
0;1991;Gimnástica de Torrelavega;Numancia;0-0;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;Fernando Fierro López;Fernando Lerga Martínez;Miguel Ángel González López;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;Juan Carlos Bustillo Busalacchi;César García García;;;;;
1;1991;Numancia;Lalín;3-1;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;Fernando Fierro López;Fernando Lerga Martínez;Miguel Ángel González López;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;Salvador Soriano Campos;;;;;;
0;1991;Numancia;Cultural Leonesa;1-1;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;Fernando Fierro López;Fernando Lerga Martínez;Miguel Ángel González López;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;Salvador Soriano Campos;César García García;;;;;
0;1991;Sporting de Gijón B;Numancia;0-0;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Chus Martínez González;Fernando Lerga Martínez;Fernando Fierro López;Juan Carlos Bustillo Busalacchi;José María Cela Ranilla;Miguel Ángel González López;José García Juárez;Félix Ángel Tainta Irurzun;César García García;José Ramos Cascallana;;;;;
1;1991;Numancia;As Pontes;3-0;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;Juan Carlos Bustillo Busalacchi;Fernando Fierro López;Fernando Lerga Martínez;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;César García García;;;;;;
0;1991;Logroñés B;Numancia;0-0;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;Juan Carlos Bustillo Busalacchi;Fernando Fierro López;Fernando Lerga Martínez;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;Salvador Soriano Campos;César García García;;;;;
0;1991;Numancia;Fabril;0-0;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;César García García;Fernando Fierro López;Fernando Lerga Martínez;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;Salvador Soriano Campos;Miguel Ángel González López;;;;;
0;1991;Cambados;Numancia;2-2;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Fernando Fierro López;Fernando Lerga Martínez;Juan Carlos Bustillo Busalacchi;Miguel Ángel González López;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;Cristóbal Rodríguez Hidalgo;Salvador Soriano Campos;;;;;
0;1991;Numancia;Lugo;0-2;Alfonso Subero Calvo;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;Fernando Fierro López;Fernando Lerga Martínez;Juan Carlos Bustillo Busalacchi;Miguel Ángel González López;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;Cristóbal Rodríguez Hidalgo;Salvador Soriano Campos;;;;;
0;1991;Salamanca;Numancia;3-0;Alfonso Subero Calvo;Santiago Iñigo Huarte;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Chus Martínez González;Fernando Lerga Martínez;Fernando Fierro López;Salvador Soriano Campos;José María Cela Ranilla;José García Juárez;Félix Ángel Tainta Irurzun;César García García;;;;;;
0;1991;Numancia;Ávila;0-0;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Chus Martínez González;Fernando Fierro López;Fernando Lerga Martínez;Juan Carlos Bustillo Busalacchi;Salvador Soriano Campos;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;José Ramos Cascallana;César García García;;;;;
0;1991;Mosconia;Numancia;0-0;Alfonso Subero Calvo;Juan Carlos Bernad Esteban;José María Güembe Torrecilla;Santiago Iñigo Huarte;Chus Martínez González;Juan Carlos Bustillo Busalacchi;Fernando Fierro López;José Ramos Cascallana;Félix Ángel Tainta Irurzun;José María Cela Ranilla;José García Juárez;Miguel Ángel González López;;;;;;
