WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,
1,1983,Parla,Albacete,0-1,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Francisco Gómez López,Pedro Parada García,Mariano Hernán López,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,Manuel Escarbajal Ruiz,Juan Carlos Lázaro Póveda,José Antonio Álvarez Domínguez,,,,,
1,1983,Albacete,Zamora,2-1,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Alfonso de la Fuente Peinador,Pedro Parada García,Mariano Hernán López,Ángel Torrecillas Morales,Francisco José Madrona Gómez,José Antonio Gómez Álvarez de Eulate,Mariano Mansilla Cuevas,Manuel Escarbajal Ruiz,Alejandro Rodríguez López,,,,,,
1,1983,Orihuela,Albacete,1-2,José Villalba Arana,Alejandro Rodríguez López,José Morata Pérez,Antolín Ocaña Puertas,Alfonso de la Fuente Peinador,Mariano Hernán López,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,José Antonio Gómez Álvarez de Eulate,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,Pedro Parada García,,,,,
0,1983,Córdoba,Albacete,0-0,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Francisco Gómez López,Pedro Parada García,Mariano Hernán López,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Mariano Mansilla Cuevas,Manuel Escarbajal Ruiz,José Antonio Gómez Álvarez de Eulate,Alejandro Rodríguez López,,,,,,
1,1983,Albacete,Talavera,4-1,José Villalba Arana,José Morata Pérez,Alfonso de la Fuente Peinador,Francisco Gómez López,Francisco José Madrona Gómez,Julián Rubio Sánchez,Mariano Hernán López,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,José Antonio Álvarez Domínguez,Pedro Parada García,,,,,
1,1983,Albacete,Cartagena,2-0,José Villalba Arana,José Morata Pérez,Francisco Gómez López,Julián Rubio Sánchez,Mariano Hernán López,Ángel Torrecillas Morales,Francisco José Madrona Gómez,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,José Antonio Gómez Álvarez de Eulate,Antolín Ocaña Puertas,Pedro Parada García,,,,,
0,1983,Badajoz,Albacete,1-0,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Francisco Gómez López,Julián Rubio Sánchez,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,José Antonio Gómez Álvarez de Eulate,Ramón Román Ortiz,Pedro Parada García,,,,,
0,1983,Cartagena,Albacete,5-2,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Francisco Gómez López,Julián Rubio Sánchez,Mariano Hernán López,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,Pedro Parada García,José Antonio Álvarez Domínguez,,,,,
1,1983,Albacete,Poblense,3-1,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Francisco Gómez López,Julián Rubio Sánchez,Mariano Hernán López,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,Alfonso de la Fuente Peinador,Pedro Parada García,,,,,
0,1983,Balompédica Linense,Albacete,2-0,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Francisco Gómez López,Julián Rubio Sánchez,Mariano Hernán López,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,Pedro Parada García,José Antonio Álvarez Domínguez,,,,,
1,1983,Albacete,SD Ibiza,1-0,José Villalba Arana,Antolín Ocaña Puertas,Alfonso de la Fuente Peinador,Francisco Gómez López,Julián Rubio Sánchez,Mariano Hernán López,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,José Antonio Álvarez Domínguez,Pedro Parada García,,,,,
1,1983,Albacete,Jaén,2-0,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Francisco Gómez López,Julián Rubio Sánchez,Mariano Hernán López,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,José Antonio Gómez Álvarez de Eulate,Leopoldo Salvador Cifuentes,Pedro Parada García,,,,,
0,1983,Lorca,Albacete,0-0,José Villalba Arana,José Morata Pérez,Leopoldo Salvador Cifuentes,Antolín Ocaña Puertas,Francisco Gómez López,Julián Rubio Sánchez,Mariano Hernán López,Francisco José Madrona Gómez,Ángel Torrecillas Morales,José Antonio Álvarez Domínguez,Mariano Mansilla Cuevas,Manuel Escarbajal Ruiz,Pedro Parada García,,,,,
1,1983,Albacete,Calvo Sotelo,1-0,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Leopoldo Salvador Cifuentes,Francisco Gómez López,Francisco José Madrona Gómez,Julián Rubio Sánchez,Mariano Hernán López,Ángel Torrecillas Morales,José Antonio Álvarez Domínguez,Mariano Mansilla Cuevas,Alfonso de la Fuente Peinador,Manuel Escarbajal Ruiz,,,,,
0,1983,RSD Alcalá,Albacete,1-0,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Leopoldo Salvador Cifuentes,Francisco Gómez López,Francisco José Madrona Gómez,Mariano Hernán López,Ángel Torrecillas Morales,José Antonio Álvarez Domínguez,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,Pedro Parada García,Manuel Escarbajal Ruiz,,,,,
1,1983,Albacete,Hospitalet,4-1,José Villalba Arana,José Morata Pérez,Antolín Ocaña Puertas,Leopoldo Salvador Cifuentes,Francisco Gómez López,Pedro Parada García,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,Alfonso de la Fuente Peinador,Alejandro Rodríguez López,,,,,
0,1983,Alcoyano,Albacete,0-0,José Ródenas Carcelén,José Morata Pérez,Leopoldo Salvador Cifuentes,Antolín Ocaña Puertas,Francisco Gómez López,Pedro Parada García,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,Ramón Román Ortiz,Alejandro Rodríguez López,,,,,
0,1983,Albacete,Antequerano,1-1,José Ródenas Carcelén,José Morata Pérez,Alfonso de la Fuente Peinador,Leopoldo Salvador Cifuentes,Francisco Gómez López,Pedro Parada García,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,Alejandro Rodríguez López,Francisco Javier Mármol Rodríguez,,,,,
0,1983,AD Ceuta,Albacete,5-0,José Ródenas Carcelén,José Morata Pérez,Leopoldo Salvador Cifuentes,Antolín Ocaña Puertas,Francisco Gómez López,Pedro Parada García,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,Alejandro Rodríguez López,Francisco Javier Mármol Rodríguez,,,,,
1,1983,Albacete,Xerez,3-1,José Ródenas Carcelén,Alejandro Rodríguez López,José Morata Pérez,Leopoldo Salvador Cifuentes,Francisco Gómez López,Francisco José Madrona Gómez,Pedro Parada García,Mariano Hernán López,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,Félix Sánchez Gómez,José Antonio Álvarez Domínguez,,,,,
1,1983,Albacete,Racing Portuense,3-1,José Alberto Garmendia Martínez,Alejandro Rodríguez López,Leopoldo Salvador Cifuentes,Francisco Gómez López,Gervasio Salas Vázquez,Mariano Hernán López,Francisco José Madrona Gómez,Pedro Parada García,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,,,,,,
0,1983,Deportivo Aragón,Albacete,3-2,José Alberto Garmendia Martínez,Alejandro Rodríguez López,Leopoldo Salvador Cifuentes,Francisco Jiménez González,Francisco Gómez López,Gervasio Salas Vázquez,Mariano Hernán López,Francisco José Madrona Gómez,Pedro Parada García,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,Antolín Ocaña Puertas,,,,,
0,1983,Albacete,Parla,0-1,José Alberto Garmendia Martínez,Alejandro Rodríguez López,Francisco Jiménez González,Leopoldo Salvador Cifuentes,Francisco Gómez López,Gervasio Salas Vázquez,Pedro Parada García,Mariano Hernán López,Ángel Torrecillas Morales,Antonio López Alfaro,Manuel Escarbajal Ruiz,José Antonio Álvarez Domínguez,,,,,,
0,1983,Zamora,Albacete,1-0,José Alberto Garmendia Martínez,Francisco Jiménez González,Alfonso de la Fuente Peinador,Leopoldo Salvador Cifuentes,Francisco Gómez López,Gervasio Salas Vázquez,Francisco José Madrona Gómez,Mariano Hernán López,Julián Rubio Sánchez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,,,,,,,
1,1983,Albacete,Córdoba,3-0,José Alberto Garmendia Martínez,Francisco Jiménez González,Leopoldo Salvador Cifuentes,Antolín Ocaña Puertas,Francisco Gómez López,Julián Rubio Sánchez,Gervasio Salas Vázquez,Mariano Hernán López,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Alejandro Rodríguez López,José Antonio Álvarez Domínguez,,,,,
1,1983,Talavera,Albacete,0-1,José Alberto Garmendia Martínez,Alejandro Rodríguez López,Leopoldo Salvador Cifuentes,Francisco Gómez López,Francisco José Madrona Gómez,Gervasio Salas Vázquez,Julián Rubio Sánchez,Pedro Parada García,Mariano Hernán López,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,José Morata Pérez,José Antonio Álvarez Domínguez,,,,,
0,1983,Albacete,Badajoz,0-1,José Alberto Garmendia Martínez,Alejandro Rodríguez López,Francisco Jiménez González,José Morata Pérez,Leopoldo Salvador Cifuentes,Antolín Ocaña Puertas,Gervasio Salas Vázquez,Francisco José Madrona Gómez,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,José Antonio Gómez Álvarez de Eulate,,,,,
0,1983,Poblense,Albacete,0-0,José Alberto Garmendia Martínez,Francisco Jiménez González,Antolín Ocaña Puertas,Leopoldo Salvador Cifuentes,Francisco Gómez López,Julián Rubio Sánchez,Mariano Hernán López,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,José Antonio Gómez Álvarez de Eulate,Francisco José Madrona Gómez,,,,,
1,1983,Albacete,Balompédica Linense,4-3,José Alberto Garmendia Martínez,Francisco Jiménez González,Leopoldo Salvador Cifuentes,Antolín Ocaña Puertas,Francisco Gómez López,Gervasio Salas Vázquez,Mariano Hernán López,Ángel Torrecillas Morales,José Antonio Álvarez Domínguez,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,José Morata Pérez,Manuel Escarbajal Ruiz,,,,,
0,1983,SD Ibiza,Albacete,1-1,José Alberto Garmendia Martínez,Alejandro Rodríguez López,José Morata Pérez,Francisco Jiménez González,Francisco Gómez López,Francisco José Madrona Gómez,Julián Rubio Sánchez,Gervasio Salas Vázquez,Mariano Hernán López,Ángel Torrecillas Morales,Mariano Mansilla Cuevas,Leopoldo Salvador Cifuentes,Pedro Parada García,,,,,
0,1983,Jaén,Albacete,1-1,José Alberto Garmendia Martínez,Alejandro Rodríguez López,Francisco Jiménez González,Francisco Gómez López,Mariano Hernán López,Julián Rubio Sánchez,Gervasio Salas Vázquez,Pedro Parada García,Ángel Torrecillas Morales,José Antonio Álvarez Domínguez,Mariano Mansilla Cuevas,Leopoldo Salvador Cifuentes,Francisco José Madrona Gómez,,,,,
1,1983,Albacete,Lorca,1-0,José Alberto Garmendia Martínez,Alejandro Rodríguez López,Francisco Jiménez González,Francisco Gómez López,Gervasio Salas Vázquez,Mariano Hernán López,Pedro Parada García,Ángel Torrecillas Morales,José Antonio Álvarez Domínguez,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,José Morata Pérez,Manuel Escarbajal Ruiz,,,,,
0,1983,Calvo Sotelo,Albacete,2-1,José Alberto Garmendia Martínez,Alejandro Rodríguez López,Francisco Jiménez González,Francisco Gómez López,Julián Rubio Sánchez,Gervasio Salas Vázquez,Mariano Hernán López,Pedro Parada García,Ángel Torrecillas Morales,José Antonio Álvarez Domínguez,Mariano Mansilla Cuevas,José Morata Pérez,José Antonio Gómez Álvarez de Eulate,,,,,
0,1983,Albacete,RSD Alcalá,1-1,José Alberto Garmendia Martínez,Alejandro Rodríguez López,Antolín Ocaña Puertas,Francisco Gómez López,Pedro Parada García,Mariano Hernán López,Gervasio Salas Vázquez,Ángel Torrecillas Morales,José Antonio Álvarez Domínguez,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,José Morata Pérez,Manuel Escarbajal Ruiz,,,,,
0,1983,Hospitalet,Albacete,0-0,José Alberto Garmendia Martínez,Francisco Jiménez González,Antolín Ocaña Puertas,Francisco Gómez López,Julián Rubio Sánchez,Mariano Hernán López,Francisco José Madrona Gómez,Pedro Parada García,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,Alejandro Rodríguez López,José Antonio Gómez Álvarez de Eulate,,,,,
0,1983,Albacete,Alcoyano,0-0,José Alberto Garmendia Martínez,Francisco Jiménez González,Antolín Ocaña Puertas,Francisco Gómez López,Gervasio Salas Vázquez,Mariano Hernán López,Pedro Parada García,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,Alejandro Rodríguez López,Francisco José Madrona Gómez,,,,,
0,1983,Osasuna,Albacete,1-1,José Alberto Garmendia Martínez,Alejandro Rodríguez López,Francisco Jiménez González,Leopoldo Salvador Cifuentes,Antolín Ocaña Puertas,Francisco Gómez López,Julián Rubio Sánchez,Mariano Hernán López,José Antonio Álvarez Domínguez,Mariano Mansilla Cuevas,José Antonio Gómez Álvarez de Eulate,Pedro Parada García,Manuel Escarbajal Ruiz,,,,,
0,1983,Antequerano,Albacete,3-0,José Alberto Garmendia Martínez,Alejandro Rodríguez López,José Morata Pérez,Leopoldo Salvador Cifuentes,Antolín Ocaña Puertas,Alfonso de la Fuente Peinador,Francisco Gómez López,Francisco José Madrona Gómez,Manuel Escarbajal Ruiz,José Antonio Gómez Álvarez de Eulate,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,Pedro Parada García,,,,,
0,1983,Albacete,Osasuna,1-5,José Alberto Garmendia Martínez,Antolín Ocaña Puertas,Francisco Jiménez González,Francisco Gómez López,Pedro Parada García,Gervasio Salas Vázquez,Julián Rubio Sánchez,Mariano Hernán López,Ángel Torrecillas Morales,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,Manuel Escarbajal Ruiz,,,,,,
0,1983,Albacete,AD Ceuta,0-2,José Alberto Garmendia Martínez,José Morata Pérez,Leopoldo Salvador Cifuentes,Francisco Jiménez González,Francisco Gómez López,Mariano Hernán López,Ángel Torrecillas Morales,Manuel Escarbajal Ruiz,José Antonio Gómez Álvarez de Eulate,Mariano Mansilla Cuevas,José Antonio Álvarez Domínguez,osch,Ginés Asensio Ruiz,,,,,
1,1983,Xerez,Albacete,1-2,José Alberto Garmendia Martínez,José Morata Pérez,Francisco Jiménez González,omínguez,Leopoldo Salvador Cifuentes,Francisco José Madrona Gómez,Mariano Hernán López,ópez,Ángel Torrecillas Morales,Ginés Asensio Ruiz,José Antonio Álvarez Domínguez,aureano,osch,,,,,
1,1984,Rayo Vallecano,Albacete,0-1,José Alberto Garmendia Martínez,Francisco Gómez López,Antonio Moreno Merino,José Luis Calvoecheaga Cortada,Francisco Ramón Mate Rodríguez,Mariano Hernán López,Francisco Javier Mármol Rodríguez,Pedro Parada García,Ángel Torrecillas Morales,Julio Cabello Ortega,Isaac Jiménez Serrano,Antonio Cabezuelo Martínez,Juan Lisón García,,,,,
1,1984,Albacete,Manacor,2-0,Rafael García Escribano,Juan Carlos Espadas Navarro,Plácido Moreno Carlos,José Luis García Martínez,uerda,Antonio Villaescusa Navarro,Francisco,iménez,Isidro Bernard Guerrero,Ángel,Manuel Santos Cifo,Aurelio Martínez Delgado,José Luis Molina Ruescas,,,,,
1,1984,Albacete,Linares CF,1-0,José Alberto Garmendia Martínez,Antonio Cabezuelo Martínez,Juan Carlos Espadas Navarro,Francisco Gómez López,Antonio Moreno Merino,Francisco Ramón Mate Rodríguez,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Ángel Torrecillas Morales,Julio Cabello Ortega,Isaac Jiménez Serrano,Pedro Parada García,Juan Lisón García,,,,,
0,1984,Hospitalet,Albacete,3-3,José Alberto Garmendia Martínez,Antonio Cabezuelo Martínez,Francisco Gómez López,Antonio Moreno Merino,Francisco Ramón Mate Rodríguez,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Pedro Parada García,Ángel Torrecillas Morales,Julio Cabello Ortega,Isaac Jiménez Serrano,Juan Lisón García,Alberto Iglesias,,,,,
1,1984,Cartagena,Albacete,0-3,Carmelo Luján Aroca,Antonio Cabezuelo Martínez,Francisco Gómez López,Antonio Moreno Merino,Francisco Ramón Mate Rodríguez,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Pedro Parada García,Ángel Torrecillas Morales,Julio Cabello Ortega,Isaac Jiménez Serrano,Alberto Iglesias,Pedro Antonio Martínez Soriano,,,,,
1,1984,Albacete,Xerez,1-0,José Alberto Garmendia Martínez,Antonio Cabezuelo Martínez,Francisco Gómez López,Antonio Moreno Merino,Francisco Ramón Mate Rodríguez,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Pedro Parada García,Ángel Torrecillas Morales,Julio Cabello Ortega,Isaac Jiménez Serrano,Pedro Antonio Martínez Soriano,Juan Lisón García,,,,,
0,1984,Albacete,Cartagena,1-1,Carmelo Luján Aroca,Antonio Cabezuelo Martínez,Juan Carlos Espadas Navarro,Antonio Moreno Merino,Francisco Ramón Mate Rodríguez,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Ángel Torrecillas Morales,Pedro Parada García,Julio Cabello Ortega,Isaac Jiménez Serrano,Juan Lisón García,Fernando Navarro Valiente,,,,,
0,1984,Balompédica Linense,Albacete,1-0,José Alberto Garmendia Martínez,Antonio Cabezuelo Martínez,Juan Carlos Espadas Navarro,Antonio Moreno Merino,Francisco Ramón Mate Rodríguez,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Pedro Parada García,Ángel Torrecillas Morales,Julio Cabello Ortega,Isaac Jiménez Serrano,Fernando Navarro Valiente,Pedro Antonio Martínez Soriano,,,,,
0,1984,Albacete,RSD Alcalá,0-1,José Alberto Garmendia Martínez,Antonio Cabezuelo Martínez,Antonio Moreno Merino,Francisco Gómez López,Francisco Ramón Mate Rodríguez,Pedro Parada García,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Ángel Torrecillas Morales,Julio Cabello Ortega,Isaac Jiménez Serrano,Juan Lisón García,,,,,,
0,1984,Albacete,Badajoz,1-1,José Alberto Garmendia Martínez,Antonio Cabezuelo Martínez,Francisco Gómez López,Antonio Moreno Merino,Francisco Ramón Mate Rodríguez,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Pedro Parada García,Ángel Torrecillas Morales,Julio Cabello Ortega,Isaac Jiménez Serrano,José Luis Calvoecheaga Cortada,Alberto Iglesias,,,,,
0,1984,Poblense,Albacete,1-1,José Alberto Garmendia Martínez,Antonio Moreno Merino,Francisco Gómez López,José Luis Calvoecheaga Cortada,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Pedro Parada García,Ángel Torrecillas Morales,Alberto Iglesias,Antonio López Alfaro,Isaac Jiménez Serrano,Francisco Ramón Mate Rodríguez,Juan Lisón García,,,,,
0,1984,Orihuela,Albacete,1-1,José Alberto Garmendia Martínez,Antonio Moreno Merino,Juan Carlos Espadas Navarro,José Luis Calvoecheaga Cortada,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Francisco Ramón Mate Rodríguez,Ángel Torrecillas Morales,Alberto Iglesias,Antonio López Alfaro,Isaac Jiménez Serrano,Antonio Cabezuelo Martínez,Juan Lisón García,,,,,
0,1984,Albacete,Hércules,1-1,Carmelo Luján Aroca,Antonio Cabezuelo Martínez,Francisco Gómez López,Antonio Moreno Merino,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Francisco Ramón Mate Rodríguez,Ángel Torrecillas Morales,Alberto Iglesias,Juan Lisón García,Isaac Jiménez Serrano,Manuel Santos Cifo,,,,,,
1,1984,Albacete,Antequerano,2-0,José Alberto Garmendia Martínez,Antonio Cabezuelo Martínez,Francisco Gómez López,Antonio Moreno Merino,Francisco Javier Mármol Rodríguez,Mariano Hernán López,Pedro Parada García,Ángel Torrecillas Morales,Alberto Iglesias,Juan Lisón García,Isaac Jiménez Serrano,Manuel Santos Cifo,,,,,,
