WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
0;2000;Algeciras;Xerez;0-0;Emilio Álvarez Blanco;Rafael Tovar Gómez;José Carlos Martínez Vinuesa;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;José Carlos Rodríguez Valero;José María Rodríguez Corbacho;José Luis Batista Espino;José Domingo Hernández Guanche;Juan Manuel Rodríguez Domínguez;;
1;2000;Polideportivo Almería;Algeciras;1-2;Emilio Álvarez Blanco;Rafael Tovar Gómez;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Carlos Rodríguez Valero;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;José María Rodríguez Corbacho;José Luis Batista Espino;Juan Manuel Rodríguez Domínguez;José Domingo Hernández Guanche;Manuel López Fermín;;
1;2000;Algeciras;Balompédica Linense;3-2;Emilio Álvarez Blanco;Rafael Tovar Gómez;José Carlos Martínez Vinuesa;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;José María Rodríguez Corbacho;José Luis Batista Espino;José Carlos Rodríguez Valero;José Domingo Hernández Guanche;Juan Manuel Rodríguez Domínguez;;
1;2000;Granada;Algeciras;1-2;Emilio Álvarez Blanco;Rafael Tovar Gómez;José Carlos Martínez Vinuesa;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;José Carlos Rodríguez Valero;José Luis Batista Espino;José María Rodríguez Corbacho;Juan Manuel Rodríguez Domínguez;José Domingo Hernández Guanche;;
0;2000;Algeciras;San Fernando;0-0;Emilio Álvarez Blanco;Rafael Tovar Gómez;José Carlos Martínez Vinuesa;Juan Manuel Rodríguez Domínguez;Antonio Molina Gil;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;José Carlos Rodríguez Valero;José Luis Batista Espino;José María Rodríguez Corbacho;José Domingo Hernández Guanche;;;
0;2000;Melilla;Algeciras;3-2;Emilio Álvarez Blanco;Rafael Tovar Gómez;José Carlos Martínez Vinuesa;Juan Manuel Rodríguez Domínguez;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Carlos Rodríguez Valero;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José Luis Batista Espino;José María Rodríguez Corbacho;Miguel Ángel Burrezo Quintero;Francisco Javier Ortega Navarro;José Domingo Hernández Guanche;Manuel López Fermín;;
1;2000;Algeciras;Jerez;1-0;José Domingo Hernández Guanche;Rafael Tovar Gómez;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;José Carlos Rodríguez Valero;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;José María Rodríguez Corbacho;Manuel López Fermín;José Luis Batista Espino;Emilio Álvarez Blanco;Juan Manuel Rodríguez Domínguez;;
0;2000;Algeciras;Extremadura;0-3;José Domingo Hernández Guanche;Rafael Tovar Gómez;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;José Carlos Rodríguez Valero;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;Manuel López Fermín;José Luis Batista Espino;José María Rodríguez Corbacho;Emilio Álvarez Blanco;Juan Manuel Rodríguez Domínguez;;
0;2000;Dos Hermanas;Algeciras;1-1;José Domingo Hernández Guanche;Rafael Tovar Gómez;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;Manuel López Fermín;Xavier Morón Rodríguez;José Carlos Rodríguez Valero;Jorge Báez Aranda;José David Cabello García;José Luis Batista Espino;José María Rodríguez Corbacho;Juan Manuel Rodríguez Domínguez;Emilio Álvarez Blanco;Francisco Javier Ortega Navarro;;
1;2000;Talavera;Algeciras;0-1;José Domingo Hernández Guanche;Rafael Tovar Gómez;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;José Carlos Rodríguez Valero;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;Juan Manuel Rodríguez Domínguez;José María Rodríguez Corbacho;José Luis Batista Espino;;;;
1;2000;Algeciras;Don Benito;1-0;José Domingo Hernández Guanche;Antonio Molina Gil;Pablo Sánchez Rodríguez;Juan Manuel Rodríguez Domínguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;Manuel López Fermín;Xavier Morón Rodríguez;José Carlos Rodríguez Valero;Jorge Báez Aranda;José David Cabello García;José Luis Batista Espino;Francisco Javier Ortega Navarro;José María Rodríguez Corbacho;;;;
0;2000;Cádiz;Algeciras;1-0;José Domingo Hernández Guanche;Rafael Tovar Gómez;Antonio Molina Gil;Pablo Sánchez Rodríguez;José María Rodríguez Corbacho;Xavier Morón Rodríguez;José Carlos Rodríguez Valero;Jorge Báez Aranda;José Agustín Izquierdo Tena;José María Casasola Muñoz;José David Cabello García;Francisco Javier Ortega Navarro;Antonio Ángel Pérez Tavira;José Luis Batista Espino;;;;
0;2000;Algeciras;Almería;0-1;José Domingo Hernández Guanche;Rafael Tovar Gómez;Juan Luis Guirado Aldeguer;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;José María Rodríguez Corbacho;José Luis Batista Espino;Manuel López Fermín;;;;
0;2000;Algeciras;Linares;0-0;José Domingo Hernández Guanche;Rafael Tovar Gómez;José Carlos Martínez Vinuesa;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;José Carlos Rodríguez Valero;José María Casasola Muñoz;José Luis Batista Espino;Manuel García Hernández;Jorge Báez Aranda;José María Rodríguez Corbacho;;;;
0;2000;Guadix;Algeciras;0-0;Emilio Álvarez Blanco;Rafael Tovar Gómez;José Carlos Martínez Vinuesa;Antonio Molina Gil;Pablo Sánchez Rodríguez;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;José Carlos Rodríguez Valero;José María Casasola Muñoz;José Luis Batista Espino;José David Cabello García;José María Rodríguez Corbacho;Juan Manuel Rodríguez Domínguez;Jorge Báez Aranda;;;;
0;2000;Algeciras;Ceuta;1-3;Emilio Álvarez Blanco;Rafael Tovar Gómez;José Carlos Martínez Vinuesa;Antonio Molina Gil;Pablo Sánchez Rodríguez;Manuel López Fermín;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José Luis Batista Espino;José David Cabello García;Antonio Ángel Pérez Tavira;José María Rodríguez Corbacho;Manuel García Hernández;;;;
0;2000;Motril;Algeciras;1-0;Emilio Álvarez Blanco;Mateo Benítez de Gregorio;Antonio Molina Gil;Pablo Sánchez Rodríguez;Juan Manuel Rodríguez Domínguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;José María Rodríguez Corbacho;José Carlos Rodríguez Valero;Xavier Morón Rodríguez;José María Casasola Muñoz;José David Cabello García;José Luis Batista Espino;;;;;
0;2000;Algeciras;Écija;1-2;Emilio Álvarez Blanco;Rafael Tovar Gómez;Antonio Molina Gil;Pablo Sánchez Rodríguez;José Carlos Martínez Vinuesa;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;Antonio Ángel Pérez Tavira;José Carlos Rodríguez Valero;José Luis Batista Espino;José David Cabello García;Juan Manuel Rodríguez Domínguez;Manuel García Hernández;;;;;
0;2000;Coria;Algeciras;0-0;Emilio Álvarez Blanco;Rafael Tovar Gómez;Antonio Molina Gil;Pablo Sánchez Rodríguez;José Carlos Martínez Vinuesa;Xavier Morón Rodríguez;José María Casasola Muñoz;Antonio Ángel Pérez Tavira;José Carlos Rodríguez Valero;José Luis Batista Espino;José David Cabello García;Juan Luis Guirado Aldeguer;Francisco Javier Ortega Navarro;José María Rodríguez Corbacho;;;;
0;2000;Algeciras;Polideportivo Ejido;2-2;Emilio Álvarez Blanco;Rafael Tovar Gómez;José Carlos Martínez Vinuesa;Antonio Molina Gil;Pablo Sánchez Rodríguez;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;José Carlos Rodríguez Valero;José María Casasola Muñoz;José Luis Batista Espino;José David Cabello García;Antonio Ángel Pérez Tavira;;;;;;
0;2000;Xerez;Algeciras;2-0;José Domingo Hernández Guanche;José Carlos Martínez Vinuesa;Pablo Sánchez Rodríguez;Juan Luis Guirado Aldeguer;José María Rodríguez Corbacho;José Agustín Izquierdo Tena;José Carlos Rodríguez Valero;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;Antonio Ángel Pérez Tavira;Manuel López Fermín;;;;;
0;2000;Balompédica Linense;Algeciras;0-0;José Domingo Hernández Guanche;Antonio Molina Gil;Pablo Sánchez Rodríguez;José Carlos Martínez Vinuesa;José Agustín Izquierdo Tena;José Carlos Rodríguez Valero;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José Luis Batista Espino;José David Cabello García;Rafael Tovar Gómez;Juan Luis Guirado Aldeguer;;;;;
0;2000;Algeciras;Granada;1-2;José Domingo Hernández Guanche;Antonio Molina Gil;Pablo Sánchez Rodríguez;José Carlos Martínez Vinuesa;Juan Manuel Rodríguez Domínguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;José Carlos Rodríguez Valero;José María Casasola Muñoz;José María Rodríguez Corbacho;José David Cabello García;José Luis Batista Espino;Manuel López Fermín;;;;;
0;2000;San Fernando;Algeciras;3-1;Emilio Álvarez Blanco;Antonio Molina Gil;Pablo Sánchez Rodríguez;Juan Manuel Rodríguez Domínguez;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;José Carlos Rodríguez Valero;Xavier Morón Rodríguez;José María Rodríguez Corbacho;José María Casasola Muñoz;José David Cabello García;Jorge Báez Aranda;José Carlos Martínez Vinuesa;;;;;
1;2000;Algeciras;Melilla;3-1;Emilio Álvarez Blanco;Antonio Molina Gil;Juan Luis Guirado Aldeguer;José Carlos Martínez Vinuesa;Antonio Ángel Pérez Tavira;José María Rodríguez Corbacho;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José David Cabello García;Lucas Álvarez Vílchez;José Carlos Rodríguez Valero;José Luis Batista Espino;;;;
0;2000;Jerez;Algeciras;1-0;Emilio Álvarez Blanco;Antonio Molina Gil;Pablo Sánchez Rodríguez;Juan Luis Guirado Aldeguer;Juan Manuel Rodríguez Domínguez;José María Rodríguez Corbacho;José Carlos Rodríguez Valero;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;José María Casasola Muñoz;José Luis Batista Espino;José María Jiménez Iglesias;Manuel López Fermín;;;;;
0;2000;Algeciras;Dos Hermanas;1-1;Emilio Álvarez Blanco;Antonio Molina Gil;Pablo Sánchez Rodríguez;José Carlos Martínez Vinuesa;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;Jorge Báez Aranda;José María Casasola Muñoz;José Luis Batista Espino;José David Cabello García;Juan Manuel Rodríguez Domínguez;Manuel López Fermín;José María Rodríguez Corbacho;;;;
0;2000;Algeciras;Fuenlabrada;1-1;Emilio Álvarez Blanco;José Carlos Martínez Vinuesa;Antonio Molina Gil;Pablo Sánchez Rodríguez;Juan Luis Guirado Aldeguer;Antonio Ángel Pérez Tavira;José Agustín Izquierdo Tena;Xavier Morón Rodríguez;José Carlos Rodríguez Valero;José María Casasola Muñoz;José David Cabello García;José María Rodríguez Corbacho;Jorge Báez Aranda;José Luis Batista Espino;;;;
0;2000;Fuenlabrada;Algeciras;1-1;Emilio Álvarez Blanco;Antonio Molina Gil;Pablo Sánchez Rodríguez;Juan Luis Guirado Aldeguer;Juan Manuel Rodríguez Domínguez;Antonio Ángel Pérez Tavira;José María Rodríguez Corbacho;José María Casasola Muñoz;Xavier Morón Rodríguez;Jorge Báez Aranda;José David Cabello García;José Luis Batista Espino;Manuel López Fermín;José Carlos Martínez Vinuesa;;;;
0;2001;Algeciras;Ceuta;0-1;José Joaquín Melgar García;Joaquim Devanir Ferreira do Carmo;Pablo Sánchez Rodríguez;Sotero López Clemente;Aitor Santos Primo;Mariano Suárez López;Pablo de la Torre Rojas;Francisco José Toslada Arnedo;Julio César Capretta;Jorge Monsalvete Herrera;José David Cabello García;Antonio Molina Gil;Noel Antonio Ruiz Álvarez;José María Casasola Muñoz;;;;
0;2001;Cádiz;Algeciras;0-0;José Joaquín Melgar García;Joaquim Devanir Ferreira do Carmo;Pablo Sánchez Rodríguez;Sotero López Clemente;Mariano Suárez López;Pablo de la Torre Rojas;José María Casasola Muñoz;Francisco José Toslada Arnedo;Noel Antonio Ruiz Álvarez;Julio César Capretta;José David Cabello García;Antonio Molina Gil;Juan Luis Sánchez Fernández;Jorge Monsalvete Herrera;;;;
0;2001;Algeciras;Jerez;0-0;José Joaquín Melgar García;Antonio Molina Gil;Pablo Sánchez Rodríguez;Francisco José Toslada Arnedo;Mariano Suárez López;Aitor Santos Primo;Pablo de la Torre Rojas;Andrés Quiñonero Gabarrón;José María Casasola Muñoz;Noel Antonio Ruiz Álvarez;José David Cabello García;Jorge Monsalvete Herrera;Antonio Jesús Marfil Roca;;;;;
0;2001;Sevilla B;Algeciras;0-0;José Joaquín Melgar García;Pablo Sánchez Rodríguez;Joaquim Devanir Ferreira do Carmo;Sotero López Clemente;José María Casasola Muñoz;Mariano Suárez López;Pablo de la Torre Rojas;Francisco José Toslada Arnedo;Julio César Capretta;Noel Antonio Ruiz Álvarez;Jorge Monsalvete Herrera;Jonás Borredat Fajardo;José David Cabello García;Aitor Santos Primo;;;;
1;2001;Algeciras;Coria;3-1;José Joaquín Melgar García;Joaquim Devanir Ferreira do Carmo;Pablo Sánchez Rodríguez;Sotero López Clemente;Aitor Santos Primo;Mariano Suárez López;Pablo de la Torre Rojas;José María Casasola Muñoz;Julio César Capretta;Jorge Monsalvete Herrera;José David Cabello García;Jonás Borredat Fajardo;Antonio Molina Gil;Francisco José Toslada Arnedo;;;;
1;2001;San Fernando;Algeciras;0-2;José Joaquín Melgar García;Joaquim Devanir Ferreira do Carmo;Pablo Sánchez Rodríguez;Sotero López Clemente;Pablo de la Torre Rojas;Mariano Suárez López;Aitor Santos Primo;José María Casasola Muñoz;Jorge Monsalvete Herrera;Julio César Capretta;José David Cabello García;Antonio Molina Gil;Francisco José Toslada Arnedo;Noel Antonio Ruiz Álvarez;;;;
0;2001;Díter Zafra;Algeciras;2-0;José Joaquín Melgar García;Joaquim Devanir Ferreira do Carmo;Pablo Sánchez Rodríguez;Sotero López Clemente;Aitor Santos Primo;Mariano Suárez López;Pablo de la Torre Rojas;José María Casasola Muñoz;Julio César Capretta;Jorge Monsalvete Herrera;José David Cabello García;Andrés Quiñonero Gabarrón;Antonio Molina Gil;Noel Antonio Ruiz Álvarez;;;;
1;2001;Algeciras;Motril;1-0;José Joaquín Melgar García;Joaquim Devanir Ferreira do Carmo;Antonio Molina Gil;Jonás Borredat Fajardo;José María Casasola Muñoz;Pablo de la Torre Rojas;Andrés Quiñonero Gabarrón;Francisco José Toslada Arnedo;Julio César Capretta;Jorge Monsalvete Herrera;José David Cabello García;Aitor Santos Primo;Noel Antonio Ruiz Álvarez;Juan Luis Sánchez Fernández;;;;
0;2001;Ciudad de Murcia;Algeciras;0-0;José Joaquín Melgar García;Jonás Borredat Fajardo;Antonio Molina Gil;Aitor Santos Primo;Pablo de la Torre Rojas;Mariano Suárez López;José María Casasola Muñoz;Andrés Quiñonero Gabarrón;Francisco José Toslada Arnedo;Julio César Capretta;Noel Antonio Ruiz Álvarez;Sotero López Clemente;Pablo Sánchez Rodríguez;Jorge Monsalvete Herrera;;;;
0;2001;Algeciras;Mallorca B;1-2;José Joaquín Melgar García;Antonio Molina Gil;Jonás Borredat Fajardo;Sotero López Clemente;Aitor Santos Primo;José María Casasola Muñoz;Pablo de la Torre Rojas;Andrés Quiñonero Gabarrón;Francisco José Toslada Arnedo;Julio César Capretta;Noel Antonio Ruiz Álvarez;José David Cabello García;Jorge Monsalvete Herrera;Juan Luis Sánchez Fernández;;;;
0;2001;Melilla;Algeciras;0-0;José Joaquín Melgar García;Joaquim Devanir Ferreira do Carmo;Antonio Molina Gil;Pablo Sánchez Rodríguez;Sotero López Clemente;José María Casasola Muñoz;Pablo de la Torre Rojas;Francisco José Toslada Arnedo;Julio César Capretta;Noel Antonio Ruiz Álvarez;José David Cabello García;Andrés Quiñonero Gabarrón;Aitor Santos Primo;Jonás Borredat Fajardo;;;;
0;2001;Algeciras;Almería;1-2;José Joaquín Melgar García;Joaquim Devanir Ferreira do Carmo;Pablo Sánchez Rodríguez;Sotero López Clemente;Aitor Santos Primo;Mariano Suárez López;Pablo de la Torre Rojas;Francisco José Toslada Arnedo;Julio César Capretta;Jorge Monsalvete Herrera;José David Cabello García;José María Casasola Muñoz;Noel Antonio Ruiz Álvarez;Antonio Jesús Marfil Roca;;;;
0;2001;Betis B;Algeciras;1-1;José Joaquín Melgar García;Pablo Sánchez Rodríguez;Antonio Molina Gil;Lucas Álvarez Vílchez;Sotero López Clemente;Aitor Santos Primo;Mariano Suárez López;Pablo de la Torre Rojas;Noel Antonio Ruiz Álvarez;Jorge Monsalvete Herrera;José David Cabello García;Andrés Quiñonero Gabarrón;Jonás Borredat Fajardo;Juan Luis Sánchez Fernández;;;;
0;2001;Algeciras;UD Mérida;0-1;José Joaquín Melgar García;Joaquim Devanir Ferreira do Carmo;Antonio Molina Gil;Pablo Sánchez Rodríguez;Sotero López Clemente;Aitor Santos Primo;Pablo de la Torre Rojas;Francisco José Toslada Arnedo;Noel Antonio Ruiz Álvarez;Jorge Monsalvete Herrera;José David Cabello García;Andrés Quiñonero Gabarrón;Mariano Suárez López;José María Casasola Muñoz;;;;
0;2001;Cartagonova;Algeciras;2-1;José Joaquín Melgar García;Joaquim Devanir Ferreira do Carmo;Antonio Molina Gil;Pablo Sánchez Rodríguez;Antonio Jesús Marfil Roca;Sotero López Clemente;Aitor Santos Primo;Mariano Suárez López;Pablo de la Torre Rojas;José María Casasola Muñoz;Jorge Monsalvete Herrera;Noel Antonio Ruiz Álvarez;Juan Luis Sánchez Fernández;José David Cabello García;;;;
1;2001;Algeciras;Balompédica Linense;1-0;José Joaquín Melgar García;Antonio Molina Gil;Pablo Sánchez Rodríguez;Sotero López Clemente;Andrés Quiñonero Gabarrón;Aitor Santos Primo;Pablo de la Torre Rojas;Francisco José Toslada Arnedo;Julio César Capretta;Noel Antonio Ruiz Álvarez;Jorge Monsalvete Herrera;Mariano Suárez López;Antonio Jesús Marfil Roca;José María Casasola Muñoz;;;;
0;2001;Granada;Algeciras;2-1;José Joaquín Melgar García;Antonio Molina Gil;Pablo Sánchez Rodríguez;Jonás Borredat Fajardo;Aitor Santos Primo;Mariano Suárez López;Andrés Quiñonero Gabarrón;Francisco José Toslada Arnedo;Julio César Capretta;Jorge Monsalvete Herrera;José David Cabello García;Noel Antonio Ruiz Álvarez;José María Casasola Muñoz;;;;;
0;2001;Algeciras;Dos Hermanas;1-1;José Joaquín Melgar García;Antonio Molina Gil;Pablo Sánchez Rodríguez;Sotero López Clemente;Aitor Santos Primo;Juan Manuel Pavón Domínguez;Mariano Suárez López;Francisco José Toslada Arnedo;Julio César Capretta;José David Cabello García;Andrés Armada Pozo;Andrés Quiñonero Gabarrón;Juan Luis Sánchez Fernández;Noel Antonio Ruiz Álvarez;;;;
0;2001;Écija;Algeciras;0-0;José Joaquín Melgar García;Pablo Sánchez Rodríguez;Antonio Molina Gil;Lucas Álvarez Vílchez;Andrés Quiñonero Gabarrón;José María Jiménez Iglesias;Juan Manuel Pavón Domínguez;José María Casasola Muñoz;Francisco José Toslada Arnedo;José David Cabello García;Andrés Armada Pozo;Mariano Suárez López;Julio César Capretta;Aitor Santos Primo;;;;
