WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,,,,,,
0,1976,Getafe Deportivo,Córdoba,1-0,Miguel Ángel Molina Pons,Francisco Varo López,Carmelo Salas Tavira,Antonio Marín Ruz,Pablo Luque Gordillo,Miguel Delgado Castaño,José Antonio Corcuera Oca,José Luis Urbano Martínez,Antonio López Calero,Antonio Burguete Navarro,José de la Cuesta Serrano,José Bernat Llorens,Daniel Germán Onega Sirotto,,,,,,,,,,
0,1976,Celta de Vigo,Córdoba,3-0,Miguel Ángel Molina Pons,Antonio Redondo Fernández,Antonio Marín Ruz,Francisco Varo López,José Bernat Llorens,José Luis Urbano Martínez,Miguel Delgado Castaño,José Antonio Corcuera Oca,José de la Cuesta Serrano,Antonio Burguete Navarro,Antonio López Calero,Domingo Rivero de Vera,Armando Víctor Real Sozzi,,,,,,,,,,
1,1976,Córdoba,Tarrasa,1-0,Domingo Rivero de Vera,Francisco Varo López,Antonio Marín Ruz,Carmelo Salas Tavira,Pablo Luque Gordillo,Daniel Germán Onega Sirotto,Miguel Delgado Castaño,José Antonio Corcuera Oca,José Luis Urbano Martínez,Rodolfo Rivero Hernández,Antonio López Calero,José Bernat Llorens,Fernando Abelenda Rosado,,,,,,,,,,
0,1976,Sporting de Gijón,Córdoba,4-0,Domingo Rivero de Vera,Antonio Marín Ruz,Carmelo Salas Tavira,Francisco Varo López,Pablo Luque Gordillo,Manuel Álvarez Gómez,Daniel Germán Onega Sirotto,Miguel Delgado Castaño,José Luis Urbano Martínez,Rodolfo Rivero Hernández,Antonio López Calero,José de la Cuesta Serrano,Antonio Burguete Navarro,,,,,,,,,,
0,1976,Deportivo de La Coruña,Córdoba,2-1,Domingo Rivero de Vera,Francisco Varo López,Antonio Marín Ruz,Carmelo Salas Tavira,Pablo Luque Gordillo,Daniel Germán Onega Sirotto,José Antonio Corcuera Oca,Miguel Delgado Castaño,Rodolfo Rivero Hernández,Antonio López Calero,José de la Cuesta Serrano,José Bernat Llorens,Fernando Abelenda Rosado,,,,,,,,,,
0,1976,Córdoba,Oviedo,0-0,Miguel Ángel Molina Pons,Francisco Varo López,José Bernat Llorens,Carmelo Salas Tavira,Pablo Luque Gordillo,Daniel Germán Onega Sirotto,José Antonio Corcuera Oca,José Luis Urbano Martínez,Rodolfo Rivero Hernández,Antonio López Calero,José de la Cuesta Serrano,Fernando Abelenda Rosado,,,,,,,,,,,
0,1976,Levante,Córdoba,2-2,Miguel Ángel Molina Pons,Francisco Varo López,Antonio Marín Ruz,Carmelo Salas Tavira,José Bernat Llorens,Manuel Álvarez Gómez,Miguel Delgado Castaño,José Luis Urbano Martínez,Antonio López Calero,Antonio Burguete Navarro,José de la Cuesta Serrano,José Antonio Corcuera Oca,Daniel Germán Onega Sirotto,,,,,,,,,,
1,1976,Córdoba,Pontevedra,1-0,Miguel Ángel Molina Pons,Antonio Marín Ruz,Carmelo Salas Tavira,Pablo Luque Gordillo,Manuel Álvarez Gómez,José Antonio Corcuera Oca,José Luis Urbano Martínez,Miguel Delgado Castaño,Antonio López Calero,Antonio Burguete Navarro,José de la Cuesta Serrano,Daniel Germán Onega Sirotto,,,,,,,,,,,
0,1976,Castellón,Córdoba,3-1,Miguel Ángel Molina Pons,Francisco Varo López,Antonio Marín Ruz,Carmelo Salas Tavira,Pablo Luque Gordillo,Manuel Álvarez Gómez,Miguel Delgado Castaño,José Luis Urbano Martínez,Antonio López Calero,Antonio Burguete Navarro,José de la Cuesta Serrano,José Antonio Corcuera Oca,Daniel Germán Onega Sirotto,,,,,,,,,,
0,1977,Oviedo,Córdoba,3-1,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,José Bernat Llorens,Jerónimo Rodríguez Villalba,Miguel Delgado Castaño,Manuel Álvarez Gómez,Lorenzo Martín Roales,José de la Cuesta Serrano,Antonio López Calero,Rodolfo Rivero Hernández,,,,,,,,,,,
0,1977,Córdoba,Sabadell,1-1,Miguel Vallespir Bordoy,Francisco Varo López,Antonio Marín Ruz,Ramón Cobo Arroyo,José Bernat Llorens,Jerónimo Rodríguez Villalba,Miguel Delgado Castaño,Manuel Álvarez Gómez,Mariano Mansilla Cuevas,José de la Cuesta Serrano,Antonio López Calero,Tomás Vicente Sánchez Gallardo,,,,,,,,,,,
0,1977,Getafe Deportivo,Córdoba,0-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Ramón Cobo Arroyo,Francisco Varo López,Antonio Marín Ruz,José Bernat Llorens,Miguel Delgado Castaño,Manuel Álvarez Gómez,Lorenzo Martín Roales,José de la Cuesta Serrano,Antonio López Calero,Felipe Romero Rivas,Rodolfo Rivero Hernández,,,,,,,,,,
1,1977,Compostela,Córdoba,0-1,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Felipe Romero Rivas,Antonio Marín Ruz,Ramón Cobo Arroyo,José Bernat Llorens,Tomás Vicente Sánchez Gallardo,Manuel Álvarez Gómez,Rodolfo Rivero Hernández,Mariano Mansilla Cuevas,Lorenzo Martín Roales,José de la Cuesta Serrano,Miguel Delgado Castaño,,,,,,,,,,
1,1977,Córdoba,Castellón,3-2,Miguel Vallespir Bordoy,Francisco Varo López,Antonio Marín Ruz,Ramón Cobo Arroyo,José Bernat Llorens,Jerónimo Rodríguez Villalba,Miguel Delgado Castaño,Manuel Álvarez Gómez,Rodolfo Rivero Hernández,Lorenzo Martín Roales,Antonio López Calero,Pedro Jiménez Campos,José de la Cuesta Serrano,,,,,,,,,,
1,1977,Córdoba,Compostela,3-1,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Francisco Varo López,Ramón Cobo Arroyo,Felipe Romero Rivas,José Bernat Llorens,Jerónimo Rodríguez Villalba,Rodolfo Rivero Hernández,Lorenzo Martín Roales,Mariano Mansilla Cuevas,José de la Cuesta Serrano,Tomás Vicente Sánchez Gallardo,Antonio López Calero,,,,,,,,,,
0,1977,Osasuna,Córdoba,3-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,José Bernat Llorens,Manuel Álvarez Gómez,Rodolfo Rivero Hernández,José de la Cuesta Serrano,Antonio López Calero,Lorenzo Martín Roales,Mariano Mansilla Cuevas,Jerónimo Rodríguez Villalba,,,,,,,,,,
0,1977,Córdoba,Jaén,0-0,Miguel Vallespir Bordoy,Francisco Varo López,Antonio Marín Ruz,Pedro Kraus Cruz,Ramón Cobo Arroyo,Jerónimo Rodríguez Villalba,Miguel Delgado Castaño,Rodolfo Rivero Hernández,Antonio Burguete Navarro,Lorenzo Martín Roales,Antonio López Calero,José Bernat Llorens,,,,,,,,,,,
0,1977,Murcia,Córdoba,2-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Felipe Romero Rivas,Francisco Varo López,Ramón Cobo Arroyo,Antonio Marín Ruz,José Bernat Llorens,Miguel Delgado Castaño,Mariano Mansilla Cuevas,Antonio Burguete Navarro,Lorenzo Martín Roales,Jerónimo Rodríguez Villalba,,,,,,,,,,,
0,1977,Córdoba,Recreativo de Huelva,0-1,Miguel Vallespir Bordoy,Felipe Romero Rivas,Antonio Marín Ruz,Pedro Kraus Cruz,José Bernat Llorens,Manuel Álvarez Gómez,Miguel Delgado Castaño,Rodolfo Rivero Hernández,Lorenzo Martín Roales,Juan Alias Aguilar,Antonio López Calero,Jerónimo Rodríguez Villalba,Antonio Burguete Navarro,,,,,,,,,,
0,1977,Celta de Vigo,Córdoba,0-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Francisco Varo López,Ramón Cobo Arroyo,José Bernat Llorens,Miguel Delgado Castaño,Manuel Álvarez Gómez,Antonio López Calero,Antonio Burguete Navarro,Juan Alias Aguilar,Lorenzo Martín Roales,Mariano Mansilla Cuevas,Felipe Romero Rivas,,,,,,,,,,
1,1977,Córdoba,Valladolid,2-1,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Antonio López Calero,Antonio Burguete Navarro,Juan Alias Aguilar,Lorenzo Martín Roales,Rodolfo Rivero Hernández,José Bernat Llorens,,,,,,,,,,
1,1977,Córdoba,Bilbao Athletic,1-0,Miguel Vallespir Bordoy,Antonio Marín Ruz,Pedro Kraus Cruz,Francisco Varo López,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Antonio López Calero,Antonio Burguete Navarro,Juan Alias Aguilar,Lorenzo Martín Roales,Ramón Cobo Arroyo,Mariano Mansilla Cuevas,,,,,,,,,,
0,1977,Tarrasa,Córdoba,2-1,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Antonio López Calero,Antonio Burguete Navarro,Juan Alias Aguilar,Lorenzo Martín Roales,,,,,,,,,,,,
1,1977,Córdoba,Calvo Sotelo,5-0,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Rodolfo Rivero Hernández,Antonio Burguete Navarro,Juan Alias Aguilar,Lorenzo Martín Roales,Jerónimo Rodríguez Villalba,Antonio López Calero,,,,,,,,,,
1,1977,Córdoba,Zaragoza,2-1,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Rodolfo Rivero Hernández,Antonio Burguete Navarro,Juan Alias Aguilar,Lorenzo Martín Roales,Pedro Jiménez Campos,Antonio López Calero,,,,,,,,,,
1,1977,Bilbao Athletic,Córdoba,1-2,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Ramón Cobo Arroyo,Francisco Varo López,José Bernat Llorens,Miguel Delgado Castaño,Juan José Estella Salas,Lorenzo Martín Roales,Juan Alias Aguilar,Antonio López Calero,Rodolfo Rivero Hernández,Mariano Mansilla Cuevas,,,,,,,,,,,
0,1977,Baracaldo,Córdoba,1-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,José Bernat Llorens,Francisco Varo López,Ramón Cobo Arroyo,Miguel Delgado Castaño,Juan José Estella Salas,Lorenzo Martín Roales,Antonio López Calero,Juan Alias Aguilar,Antonio Burguete Navarro,Rodolfo Rivero Hernández,,,,,,,,,,,
1,1977,Córdoba,Alavés,1-0,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,José Bernat Llorens,Miguel Delgado Castaño,Juan José Estella Salas,Rodolfo Rivero Hernández,Juan Alias Aguilar,Antonio López Calero,Lorenzo Martín Roales,Mariano Mansilla Cuevas,,,,,,,,,,,
0,1977,CD Málaga,Córdoba,3-1,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,José Bernat Llorens,Miguel Delgado Castaño,Juan José Estella Salas,Rodolfo Rivero Hernández,Antonio López Calero,Juan Alias Aguilar,Lorenzo Martín Roales,Pedro Jiménez Campos,Mariano Mansilla Cuevas,,,,,,,,,,
1,1977,Córdoba,Tenerife,2-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Ramón Cobo Arroyo,Francisco Varo López,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Rodolfo Rivero Hernández,Antonio López Calero,Juan Alias Aguilar,Lorenzo Martín Roales,,,,,,,,,,,,
1,1977,Córdoba,Rayo Cantabria,4-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Ramón Cobo Arroyo,Felipe Romero Rivas,Jerónimo Rodríguez Villalba,Manuel García Montes,Miguel Delgado Castaño,Juan José Estella Salas,Rodolfo Rivero Hernández,Antonio López Calero,Juan Alias Aguilar,Mariano Mansilla Cuevas,Lorenzo Martín Roales,,,,,,,,,,
0,1977,Granada,Córdoba,2-1,Miguel Vallespir Bordoy,Ramón Cobo Arroyo,Pedro Jiménez Campos,Francisco Varo López,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Lorenzo Martín Roales,Antonio López Calero,Rodolfo Rivero Hernández,Juan Alias Aguilar,José Bernat Llorens,Manuel García Montes,,,,,,,,,,
1,1977,Rayo Cantabria,Córdoba,1-4,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Ramón Cobo Arroyo,Francisco Varo López,José Bernat Llorens,Manuel Álvarez Gómez,Miguel Delgado Castaño,Manuel García Montes,Juan José Estella Salas,Lorenzo Martín Roales,Rodolfo Rivero Hernández,José de la Cuesta Serrano,Mariano Mansilla Cuevas,,,,,,,,,,
0,1977,Córdoba,Deportivo de La Coruña,1-1,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,José Bernat Llorens,Manuel Álvarez Gómez,Juan José Estella Salas,Rodolfo Rivero Hernández,Antonio Burguete Navarro,Juan Alias Aguilar,Lorenzo Martín Roales,Manuel García Montes,Antonio López Calero,,,,,,,,,,
0,1977,Cádiz,Córdoba,2-0,Miguel Vallespir Bordoy,Ramón Cobo Arroyo,Antonio Marín Ruz,José Bernat Llorens,Francisco Varo López,Miguel Delgado Castaño,Manuel García Montes,Juan José Estella Salas,Lorenzo Martín Roales,Rodolfo Rivero Hernández,Juan Alias Aguilar,Pedro Jiménez Campos,Antonio Burguete Navarro,,,,,,,,,,
0,1977,Córdoba,Oviedo,0-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Antonio Marín Ruz,Ramón Cobo Arroyo,Felipe Romero Rivas,Miguel Delgado Castaño,Juan José Estella Salas,Rodolfo Rivero Hernández,Antonio Burguete Navarro,Juan Alias Aguilar,Lorenzo Martín Roales,José de la Cuesta Serrano,Antonio López Calero,,,,,,,,,,
0,1977,Córdoba,Cádiz,0-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Antonio Marín Ruz,Ramón Cobo Arroyo,Felipe Romero Rivas,Francisco Varo López,Miguel Delgado Castaño,Lorenzo Martín Roales,Antonio Burguete Navarro,Juan Alias Aguilar,José de la Cuesta Serrano,Manuel García Montes,Antonio López Calero,,,,,,,,,,
0,1977,Sabadell,Córdoba,1-0,Miguel Vallespir Bordoy,Ramón Cobo Arroyo,Pedro Jiménez Campos,Felipe Romero Rivas,Antonio Marín Ruz,Pedro Kraus Cruz,Francisco Varo López,Juan José Estella Salas,Lorenzo Martín Roales,Juan Alias Aguilar,Antonio López Calero,Antonio Burguete Navarro,,,,,,,,,,,
0,1977,Córdoba,Getafe Deportivo,2-2,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,Manuel Álvarez Gómez,Juan José Estella Salas,Antonio López Calero,Mariano Mansilla Cuevas,Juan Alias Aguilar,Lorenzo Martín Roales,Antonio Burguete Navarro,Manuel García Montes,,,,,,,,,,
0,1977,Castellón,Córdoba,2-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Antonio Marín Ruz,Felipe Romero Rivas,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Antonio López Calero,Mariano Mansilla Cuevas,Lorenzo Martín Roales,Juan Alias Aguilar,Jerónimo Rodríguez Villalba,Antonio Burguete Navarro,,,,,,,,,,
0,1977,Córdoba,Osasuna,0-0,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Francisco Varo López,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Antonio López Calero,Antonio Burguete Navarro,Juan Alias Aguilar,Mariano Mansilla Cuevas,Jerónimo Rodríguez Villalba,,,,,,,,,,,
0,1977,Jaén,Córdoba,1-1,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Antonio Marín Ruz,Ramón Cobo Arroyo,Felipe Romero Rivas,Francisco Varo López,Miguel Delgado Castaño,Antonio López Calero,Mariano Mansilla Cuevas,Juan Alias Aguilar,Lorenzo Martín Roales,Manuel Sánchez Alcántara,Antonio Burguete Navarro,,,,,,,,,,
1,1977,Córdoba,Murcia,2-1,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Antonio Marín Ruz,Ramón Cobo Arroyo,Felipe Romero Rivas,Francisco Varo López,Miguel Delgado Castaño,Manuel García Montes,Rodolfo Rivero Hernández,Antonio López Calero,Mariano Mansilla Cuevas,Antonio Burguete Navarro,Jerónimo Rodríguez Villalba,,,,,,,,,,
0,1977,Recreativo de Huelva,Córdoba,1-0,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Ramón Cobo Arroyo,Felipe Romero Rivas,Manuel Sánchez Alcántara,Antonio Marín Ruz,Francisco Varo López,Manuel García Montes,Antonio Burguete Navarro,Mariano Mansilla Cuevas,Lorenzo Martín Roales,Juan José Estella Salas,Antonio López Calero,,,,,,,,,,
0,1977,Córdoba,Celta de Vigo,1-1,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Antonio Marín Ruz,Ramón Cobo Arroyo,Felipe Romero Rivas,Francisco Varo López,Juan José Estella Salas,Antonio López Calero,Mariano Mansilla Cuevas,Juan Alias Aguilar,Lorenzo Martín Roales,Manuel Sánchez Alcántara,Antonio Burguete Navarro,,,,,,,,,,
0,1977,Calvo Sotelo,Córdoba,1-1,Miguel Vallespir Bordoy,Pedro Jiménez Campos,Antonio Marín Ruz,Ramón Cobo Arroyo,Felipe Romero Rivas,José Bernat Llorens,Manuel Álvarez Gómez,Juan José Estella Salas,Lorenzo Martín Roales,Mariano Mansilla Cuevas,Juan Alias Aguilar,,,,,,,,,,,,
0,1977,Zaragoza,Córdoba,2-2,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Felipe Romero Rivas,Francisco Varo López,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Juan Alias Aguilar,Mariano Mansilla Cuevas,Lorenzo Martín Roales,José Bernat Llorens,,,,,,,,,,,
0,1977,Córdoba,Baracaldo,0-0,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Felipe Romero Rivas,Francisco Varo López,Manuel García Montes,Juan José Estella Salas,Rodolfo Rivero Hernández,Lorenzo Martín Roales,Mariano Mansilla Cuevas,Juan Alias Aguilar,Manuel Sánchez Alcántara,Miguel Delgado Castaño,,,,,,,,,,
0,1977,Alavés,Córdoba,1-0,Miguel Vallespir Bordoy,Francisco Varo López,Ramón Cobo Arroyo,Felipe Romero Rivas,José Bernat Llorens,Manuel Álvarez Gómez,Miguel Delgado Castaño,Juan José Estella Salas,Juan Alias Aguilar,Mariano Mansilla Cuevas,Lorenzo Martín Roales,Antonio Burguete Navarro,,,,,,,,,,,
0,1977,Córdoba,CD Málaga,0-1,Miguel Vallespir Bordoy,Antonio Marín Ruz,Ramón Cobo Arroyo,Felipe Romero Rivas,Manuel García Montes,Manuel Álvarez Gómez,Juan José Estella Salas,Rodolfo Rivero Hernández,Lorenzo Martín Roales,Mariano Mansilla Cuevas,Juan Alias Aguilar,Jerónimo Rodríguez Villalba,Antonio Burguete Navarro,,,,,,,,,,
0,1977,Tenerife,Córdoba,0-0,Miguel Vallespir Bordoy,Ramón Cobo Arroyo,Antonio Marín Ruz,Manuel Sánchez Alcántara,Felipe Romero Rivas,Francisco Varo López,Miguel Delgado Castaño,Juan José Estella Salas,Lorenzo Martín Roales,Mariano Mansilla Cuevas,Antonio López Calero,Antonio Burguete Navarro,,,,,,,,,,,
0,1977,Córdoba,Granada,1-1,Miguel Vallespir Bordoy,Antonio Marín Ruz,Manuel Sánchez Alcántara,Felipe Romero Rivas,Francisco Varo López,Manuel Álvarez Gómez,Jerónimo Rodríguez Villalba,Miguel Delgado Castaño,Antonio López Calero,Mariano Mansilla Cuevas,Lorenzo Martín Roales,Juan José Estella Salas,Manuel García Montes,,,,,,,,,,
0,1977,Deportivo de La Coruña,Córdoba,6-1,Miguel Vallespir Bordoy,Ramón Cobo Arroyo,Antonio Marín Ruz,José Bernat Llorens,Felipe Romero Rivas,Francisco Varo López,Jerónimo Rodríguez Villalba,Manuel García Montes,Miguel Delgado Castaño,Antonio López Calero,Antonio Burguete Navarro,Mariano Mansilla Cuevas,,,,,,,,,,,
0,1978,Córdoba,Gerona,0-0,Eduardo García Fernández,Antonio Marín Ruz,Felipe Romero Rivas,Rafael Vinuesa Rivera,Rafael Álvarez Gómez,Manuel Álvarez Gómez,Miguel Delgado Castaño,Felipe Antonio Ojeda del Rosario,Rodolfo Rivero Hernández,Antonio Burguete Navarro,José de la Cuesta Serrano,Juan Alias Aguilar,Rafael Campos González,,,,,,,,,,
0,1978,Barcelona Atlético,Córdoba,1-1,Eduardo García Fernández,Antonio Marín Ruz,Felipe Romero Rivas,Rafael Vinuesa Rivera,Rafael Álvarez Gómez,Manuel Álvarez Gómez,Miguel Delgado Castaño,Felipe Antonio Ojeda del Rosario,Rodolfo Rivero Hernández,Antonio Burguete Navarro,Juan Alias Aguilar,Rafael Campos González,José de la Cuesta Serrano,,,,,,,,,,
0,1978,Córdoba,Linares CF,0-1,Eduardo García Fernández,Felipe Romero Rivas,Antonio Marín Ruz,Pablo Luque Gordillo,Miguel Delgado Castaño,Felipe Antonio Ojeda del Rosario,Manuel Álvarez Gómez,Rodolfo Rivero Hernández,Antonio Burguete Navarro,Juan Alias Aguilar,José de la Cuesta Serrano,Rafael Álvarez Gómez,Rafael Campos González,,,,,,,,,,
0,1978,Badajoz,Córdoba,1-0,Eduardo García Fernández,Felipe Romero Rivas,Antonio Marín Ruz,Juan de la Cruz Fernández Gálvez,Manuel Carbó Casellas,Pablo Luque Gordillo,José Tomás Escalante Bermejo,Miguel Gutiérrez Casado,Miguel Delgado Castaño,Rafael Campos González,Rodolfo Rivero Hernández,Antonio Burguete Navarro,Juan Alias Aguilar,,,,,,,,,,
1,1978,Córdoba,Valdepeñas,5-1,Francisco Luna Toledano,Felipe Romero Rivas,Antonio Marín Ruz,Juan de la Cruz Fernández Gálvez,Manuel Carbó Casellas,Pablo Luque Gordillo,José Tomás Escalante Bermejo,Miguel Gutiérrez Casado,Manuel Álvarez Gómez,José de la Cuesta Serrano,Rafael Campos González,Rafael Álvarez Gómez,Antonio Burguete Navarro,,,,,,,,,,
0,1978,Valdepeñas,Córdoba,1-1,Eduardo García Fernández,Pablo Luque Gordillo,Felipe Romero Rivas,Juan de la Cruz Fernández Gálvez,Manuel Carbó Casellas,Rafael Álvarez Gómez,José Tomás Escalante Bermejo,Miguel Gutiérrez Casado,Manuel Álvarez Gómez,Rafael Campos González,Antonio Burguete Navarro,Antonio Marín Ruz,,,,,,,,,,,
0,1978,Córdoba,Gimnástico de Tarragona,1-1,Eduardo García Fernández,Felipe Romero Rivas,Juan de la Cruz Fernández Gálvez,Manuel Carbó Casellas,Pablo Luque Gordillo,Manuel Álvarez Gómez,José Tomás Escalante Bermejo,Miguel Gutiérrez Casado,Felipe Antonio Ojeda del Rosario,Rafael Campos González,Antonio Burguete Navarro,Juan Alias Aguilar,Rodolfo Rivero Hernández,,,,,,,,,,
0,1978,Lérida,Córdoba,3-0,Eduardo García Fernández,Pablo Luque Gordillo,Juan de la Cruz Fernández Gálvez,Manuel Carbó Casellas,Felipe Romero Rivas,Rafael Álvarez Gómez,Manuel Álvarez Gómez,José Tomás Escalante Bermejo,Miguel Gutiérrez Casado,Rafael Campos González,Juan Alias Aguilar,Francisco Luna Toledano,,,,,,,,,,,
1,1978,Córdoba,Racing Portuense,2-1,Francisco Luna Toledano,Pablo Luque Gordillo,Felipe Romero Rivas,Juan de la Cruz Fernández Gálvez,Manuel Carbó Casellas,Rafael Álvarez Gómez,Manuel Álvarez Gómez,José Tomás Escalante Bermejo,Rafael Campos González,Andrés Terrón Martínez,Juan Alias Aguilar,Felipe Antonio Ojeda del Rosario,José de la Cuesta Serrano,,,,,,,,,,
