WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
1;2008;Mirandés;Haro;3-1;Diego García Avellaneda;Mikel Iribas Aliende;Fernando Cabero Zubiría;Daniel Palacios Lumbreras;Alejandro Paniagua Quintano;Iñigo Marín Lombillo;Aitor Calvo Bautista;Álvaro Núñez López;José Félix Garrido Muro;Rubén Pérez Ortega;Rubén Espinosa Ruiz;Rodrigo Mateos Díez;Sergio Gámiz Chasco;Asier Alonso Rotaeche;;;;
1;2008;Mirandés;Burgos CF;3-0;Diego García Avellaneda;Daniel Palacios Lumbreras;Fernando Cabero Zubiría;Rodrigo Mateos Díez;Aitor Calvo Bautista;Diego Herrero Álvarez;Jesús Sánchez Caballero;Roberto Iván Agustín Suárez;Álvaro Núñez López;Pablo Infante Muñoz;Rubén Pérez Ortega;Iñigo Marín Lombillo;José Félix Garrido Muro;Rubén Espinosa Ruiz;;;;
0;2008;Burgos CF;Mirandés;4-0;Diego García Avellaneda;Fernando Cabero Zubiría;Daniel Palacios Lumbreras;Aitor Calvo Bautista;Diego Herrero Álvarez;Jon Guevara Martínez;Jesús Sánchez Caballero;Roberto Iván Agustín Suárez;Sergio Gámiz Chasco;Álvaro Núñez López;Rubén Pérez Ortega;Rubén Espinosa Ruiz;Daniel Vázquez Robles;Pablo Infante Muñoz;;;;
0;2009;Lugo;Mirandés;1-1;Iván Gómez Romero;Raúl García Fernández;Raúl García Lozano;Rodrigo Mateos Díez;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Manuel Candelas García León;Roberto Iván Agustín Suárez;Pablo Morgado Blanco;Haritz Mujika López;Fernando Cabero Zubiría;José Manuel Lafuente Garrido;Diego Martín Tártara;Iker Fernández Muñoz;Rubén Royo Castillo;;
0;2009;Mirandés;Eibar;1-1;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Ibán Iyanga Travieso;Manuel Candelas García León;Roberto Iván Agustín Suárez;Diego Martín Tártara;Haritz Mujika López;Iker Rodellar Fernández;Rubén Royo Castillo;Roger Matamala Font;Iker Fernández Muñoz;Rodrigo Mateos Díez;;
0;2009;Barakaldo;Mirandés;1-0;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Diego Martín Tártara;Haritz Mujika López;José Manuel Lafuente Garrido;Ibán Iyanga Travieso;Roger Matamala Font;Iker Fernández Muñoz;Rodrigo Mateos Díez;Sergio Gámiz Chasco;;
0;2009;Mirandés;Bilbao Athletic;0-1;Iván Gómez Romero;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Diego Martín Tártara;Haritz Mujika López;José Manuel Lafuente Garrido;Ibán Iyanga Travieso;Pablo Infante Muñoz;Roger Matamala Font;Iker Fernández Muñoz;Sergio Gámiz Chasco;;
1;2009;Sestao River;Mirandés;0-1;Iván Gómez Romero;Fernando Cabero Zubiría;Rodrigo Mateos Díez;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Sergio Gámiz Chasco;Pablo Infante Muñoz;Haritz Mujika López;José Manuel Lafuente Garrido;Ibán Iyanga Travieso;Iñaki Garmendia Larrea;Iker Fernández Muñoz;Diego Martín Tártara;;
0;2009;Mirandés;Osasuna B;1-3;Iván Gómez Romero;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Rodrigo Mateos Díez;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Rubén Royo Castillo;Ibán Iyanga Travieso;José Manuel Lafuente Garrido;Iker Fernández Muñoz;Sergio Gámiz Chasco;;
0;2009;Mirandés;Palencia;0-0;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Ibán Iyanga Travieso;Manuel Candelas García León;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Rubén López Tato;José Manuel Lafuente Garrido;Rodrigo Mateos Díez;Iker Fernández Muñoz;Iker Rodellar Fernández;;
0;2009;Ponferradina;Mirandés;1-1;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Iker Rodellar Fernández;José Manuel Lafuente Garrido;Ibán Iyanga Travieso;Iker Fernández Muñoz;Rodrigo Mateos Díez;;
0;2009;Mirandés;Montañeros;2-2;Iván Gómez Romero;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Ibán Iyanga Travieso;Manuel Candelas García León;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Iker Rodellar Fernández;Rubén López Tato;José Manuel Lafuente Garrido;Iker Fernández Muñoz;Rodrigo Mateos Díez;;
0;2009;Celta de Vigo B;Mirandés;1-1;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Manuel Candelas García León;Roberto Iván Agustín Suárez;Roger Matamala Font;Pablo Infante Muñoz;Haritz Mujika López;Iñaki Garmendia Larrea;José Manuel Lafuente Garrido;Iker Fernández Muñoz;Diego Martín Tártara;;
1;2009;Mirandés;Pontevedra;2-1;Iván Gómez Romero;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Rodrigo Mateos Díez;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Manuel Candelas García León;Roberto Iván Agustín Suárez;Roger Matamala Font;Pablo Infante Muñoz;Ibán Iyanga Travieso;Diego Martín Tártara;Haritz Mujika López;Iker Fernández Muñoz;José Manuel Lafuente Garrido;;
1;2009;Izarra;Mirandés;1-2;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Raúl García Lozano;Rubén López Tato;Iker Rodellar Fernández;Manuel Candelas García León;Roberto Iván Agustín Suárez;Roger Matamala Font;Haritz Mujika López;Sergio Gámiz Chasco;Rodrigo Mateos Díez;Ibán Iyanga Travieso;Iker Fernández Muñoz;José Manuel Lafuente Garrido;;
0;2009;Mirandés;Lemona;1-1;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Manuel Candelas García León;Roberto Iván Agustín Suárez;Roger Matamala Font;Pablo Infante Muñoz;Iñaki Garmendia Larrea;Diego Martín Tártara;Ibán Iyanga Travieso;Iker Fernández Muñoz;Haritz Mujika López;;
1;2009;Alavés;Mirandés;1-2;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Iker Rodellar Fernández;Ibán Iyanga Travieso;Manuel Candelas García León;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Haritz Mujika López;Roger Matamala Font;Diego Martín Tártara;Rubén López Tato;Iker Fernández Muñoz;Iñaki Garmendia Larrea;;
0;2009;Mirandés;Cultural Leonesa;2-2;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Manuel Candelas García León;Roger Matamala Font;Pablo Infante Muñoz;Haritz Mujika López;José Manuel Lafuente Garrido;Ibán Iyanga Travieso;Diego Martín Tártara;Iker Fernández Muñoz;Iñaki Garmendia Larrea;;
1;2009;Guijuelo;Mirandés;1-2;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Sergio Gámiz Chasco;Roger Matamala Font;Pablo Infante Muñoz;José Manuel Lafuente Garrido;Ibán Iyanga Travieso;Diego Martín Tártara;Iker Fernández Muñoz;Iñaki Garmendia Larrea;;
1;2009;Mirandés;Zamora;4-0;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Roger Matamala Font;Pablo Infante Muñoz;Haritz Mujika López;Sergio Gámiz Chasco;Ibán Iyanga Travieso;José Manuel Lafuente Garrido;Iker Fernández Muñoz;Iker Rodellar Fernández;;
1;2009;Racing de Ferrol;Mirandés;1-3;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Roger Matamala Font;Pablo Infante Muñoz;Haritz Mujika López;Sergio Gámiz Chasco;Ibán Iyanga Travieso;José Manuel Lafuente Garrido;Iker Fernández Muñoz;Iñaki Garmendia Larrea;;
0;2009;Mirandés;SD Compostela;1-2;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Roberto Iván Agustín Suárez;Roger Matamala Font;Pablo Infante Muñoz;Haritz Mujika López;Ibán Iyanga Travieso;Rubén Royo Castillo;Iker Fernández Muñoz;Rodrigo Mateos Díez;Sergio Gámiz Chasco;;
0;2009;Eibar;Mirandés;1-0;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Sergio Gámiz Chasco;Pablo Infante Muñoz;Haritz Mujika López;Iñaki Garmendia Larrea;Roger Matamala Font;Ibán Iyanga Travieso;Iker Fernández Muñoz;Diego Martín Tártara;;
0;2009;Mirandés;Barakaldo;1-1;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Raúl García Lozano;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Roger Matamala Font;Pablo Infante Muñoz;Haritz Mujika López;Iker Fernández Muñoz;Ibán Iyanga Travieso;Sergio Gámiz Chasco;Rodrigo Mateos Díez;Rubén Royo Castillo;;
0;2009;Bilbao Athletic;Mirandés;2-0;Iván Gómez Romero;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Iker Rodellar Fernández;Ibán Iyanga Travieso;Manuel Candelas García León;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Haritz Mujika López;Roger Matamala Font;Rubén Royo Castillo;Iker Fernández Muñoz;Raúl García Fernández;Sergio Gámiz Chasco;;
0;2009;Mirandés;Sestao River;0-0;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Roger Matamala Font;Pablo Infante Muñoz;Haritz Mujika López;Ibán Iyanga Travieso;Rubén Royo Castillo;Iker Fernández Muñoz;Rodrigo Mateos Díez;Sergio Gámiz Chasco;;
0;2009;Osasuna B;Mirandés;0-0;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Rubén Royo Castillo;Manuel Candelas García León;Diego Martín Tártara;Sergio Gámiz Chasco;Haritz Mujika López;Pablo Morgado Blanco;Iker Rodellar Fernández;Mikel Iribas Aliende;Iker Fernández Muñoz;Fernando Cabero Zubiría;;
1;2009;Mirandés;Lugo;3-1;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Pablo Morgado Blanco;Manuel Candelas García León;Rubén Royo Castillo;Iker Fernández Muñoz;Rodrigo Mateos Díez;;
1;2009;Palencia;Mirandés;1-2;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Roberto Iván Agustín Suárez;Sergio Gámiz Chasco;Pablo Morgado Blanco;Pablo Infante Muñoz;Raúl García Lozano;Rubén Royo Castillo;Roger Matamala Font;Iker Fernández Muñoz;Manuel Candelas García León;;
0;2009;Mirandés;Ponferradina;1-1;Iván Gómez Romero;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Rubén Royo Castillo;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Haritz Mujika López;Ibán Iyanga Travieso;Pablo Morgado Blanco;Iker Fernández Muñoz;Rodrigo Mateos Díez;Manuel Candelas García León;;
0;2009;Montañeros;Mirandés;2-1;Iván Gómez Romero;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Rubén Royo Castillo;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Haritz Mujika López;Ibán Iyanga Travieso;Manuel Candelas García León;Pablo Morgado Blanco;Iker Fernández Muñoz;Rodrigo Mateos Díez;;
0;2009;Mirandés;Celta de Vigo B;0-2;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Raúl García Lozano;Carlos de la Plata Sánchez;Iker Rodellar Fernández;Rubén Royo Castillo;Ibán Iyanga Travieso;Roberto Iván Agustín Suárez;Roger Matamala Font;Haritz Mujika López;Mikel Iribas Aliende;Manuel Candelas García León;Pablo Morgado Blanco;Iker Fernández Muñoz;Fernando Cabero Zubiría;;
0;2009;Pontevedra;Mirandés;2-1;Iván Gómez Romero;Mikel Iribas Aliende;Fernando Cabero Zubiría;Rodrigo Mateos Díez;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Rubén Royo Castillo;Roger Matamala Font;Iñaki Garmendia Larrea;Iker Fernández Muñoz;Ibán Iyanga Travieso;;
1;2009;Mirandés;Izarra;2-0;Iván Gómez Romero;Iñaki Garmendia Larrea;Raúl García Lozano;Rodrigo Mateos Díez;Carlos de la Plata Sánchez;Rubén López Tato;Rubén Royo Castillo;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Iker Rodellar Fernández;Roger Matamala Font;Ibán Iyanga Travieso;Iker Fernández Muñoz;Fernando Cabero Zubiría;;
0;2009;Lemona;Mirandés;2-1;Iván Gómez Romero;Iñaki Garmendia Larrea;Raúl García Lozano;Rodrigo Mateos Díez;Carlos de la Plata Sánchez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Iker Rodellar Fernández;Roger Matamala Font;Fernando Cabero Zubiría;Iker Fernández Muñoz;Mikel Iribas Aliende;;
0;2009;Mirandés;Alavés;1-2;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Raúl García Lozano;Rodrigo Mateos Díez;Rubén López Tato;Manuel Candelas García León;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Iker Rodellar Fernández;Roger Matamala Font;Rubén Royo Castillo;Iker Fernández Muñoz;Fernando Cabero Zubiría;;
0;2009;Cultural Leonesa;Mirandés;0-0;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Ibán Iyanga Travieso;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Haritz Mujika López;Pablo Morgado Blanco;Diego Martín Tártara;Manuel Candelas García León;Iker Fernández Muñoz;Fernando Cabero Zubiría;;
0;2009;Mirandés;Guijuelo;2-2;Iván Gómez Romero;Raúl García Fernández;Iñaki Garmendia Larrea;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Ibán Iyanga Travieso;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Manuel Candelas García León;Pablo Morgado Blanco;Iker Rodellar Fernández;Iker Fernández Muñoz;Fernando Cabero Zubiría;;
0;2009;Zamora;Mirandés;1-0;Iván Gómez Romero;Raúl García Fernández;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén López Tato;Iker Rodellar Fernández;Roberto Iván Agustín Suárez;Diego Martín Tártara;Pablo Infante Muñoz;Haritz Mujika López;Ibán Iyanga Travieso;Manuel Candelas García León;Rubén Royo Castillo;Iker Fernández Muñoz;Sergio Gámiz Chasco;;
0;2009;Mirandés;Racing de Ferrol;0-0;Iker Fernández Muñoz;Iñaki Garmendia Larrea;Fernando Cabero Zubiría;Raúl García Lozano;Carlos de la Plata Sánchez;Rubén Royo Castillo;Manuel Candelas García León;Roberto Iván Agustín Suárez;Roger Matamala Font;Pablo Infante Muñoz;Haritz Mujika López;Iker Rodellar Fernández;Rubén López Tato;Pablo Morgado Blanco;Rodrigo Mateos Díez;;;
1;2009;SD Compostela;Mirandés;1-2;Iker Fernández Muñoz;Mikel Iribas Aliende;Raúl García Fernández;Fernando Cabero Zubiría;Rodrigo Mateos Díez;Rubén López Tato;Ibán Iyanga Travieso;Roberto Iván Agustín Suárez;Sergio Gámiz Chasco;Pablo Infante Muñoz;Haritz Mujika López;Diego Martín Tártara;Álvaro Herrero Álvarez;Pablo Morgado Blanco;Manuel Candelas García León;;;
1;2010;Mirandés;Barakaldo;2-0;José Manuel Muñoz García;Iñaki Garmendia Larrea;Aritz Borda Etxezarreta;César Fernández de las Heras Caneda;Raúl García Fernández;Mikel Martins das Neves;Roberto Iván Agustín Suárez;Antxon Muneta Beldarrain;Pablo Infante Muñoz;Haritz Mujika López;Ander Lambarri Camilo;Alain Arroyo Martínez de la Cuadra;Mikel Iribas Aliende;Manuel Candelas García León;Adrián Murcia Sánchez;Rubén López Tato;;
0;2010;Palencia;Mirandés;1-1;José Manuel Muñoz García;Iñaki Garmendia Larrea;Aritz Borda Etxezarreta;César Fernández de las Heras Caneda;Raúl García Fernández;Jonathan Ñíguez Esclapez;Roberto Iván Agustín Suárez;Antxon Muneta Beldarrain;Pablo Infante Muñoz;Haritz Mujika López;Ander Lambarri Camilo;Manuel Candelas García León;Mikel Iribas Aliende;Alain Arroyo Martínez de la Cuadra;Adrián Murcia Sánchez;Álvaro Corral Echazarreta;;
1;2010;Eibar;Mirandés;0-1;José Manuel Muñoz García;Iñaki Garmendia Larrea;Aritz Borda Etxezarreta;César Fernández de las Heras Caneda;Raúl García Fernández;Jonathan Ñíguez Esclapez;Roberto Iván Agustín Suárez;Antxon Muneta Beldarrain;Pablo Infante Muñoz;Haritz Mujika López;Ander Lambarri Camilo;Mikel Martins das Neves;Alain Arroyo Martínez de la Cuadra;Mikel Iribas Aliende;Adrián Murcia Sánchez;Manuel Candelas García León;;
0;2010;Mirandés;Sporting de Gijón B;0-0;José Manuel Muñoz García;Iñaki Garmendia Larrea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Diego Simón Cardeñoso;Jonathan Ñíguez Esclapez;Rubén López Tato;Mikel Martins das Neves;Manuel Candelas García León;Alain Arroyo Martínez de la Cuadra;Pablo Infante Muñoz;Antxon Muneta Beldarrain;Mikel Iribas Aliende;Ander Lambarri Camilo;Adrián Murcia Sánchez;Raúl García Fernández;;
1;2010;Oviedo;Mirandés;0-1;José Manuel Muñoz García;Mikel Iribas Aliende;Aritz Borda Etxezarreta;César Fernández de las Heras Caneda;Raúl García Fernández;Jonathan Ñíguez Esclapez;Mikel Martins das Neves;Antxon Muneta Beldarrain;Haritz Mujika López;Eduardo Ubis Alesanco;Ander Lambarri Camilo;Manuel Candelas García León;Iñaki Garmendia Larrea;Pablo Infante Muñoz;Adrián Murcia Sánchez;Alain Arroyo Martínez de la Cuadra;;
0;2010;Mirandés;Peña Sport;0-0;José Manuel Muñoz García;Iñaki Garmendia Larrea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Diego Simón Cardeñoso;Mikel Martins das Neves;Manuel Candelas García León;Roberto Iván Agustín Suárez;Alain Arroyo Martínez de la Cuadra;Pablo Infante Muñoz;Ander Lambarri Camilo;Rubén López Tato;Antxon Muneta Beldarrain;Haritz Mujika López;Adrián Murcia Sánchez;Raúl García Fernández;;
0;2010;Bilbao Athletic;Mirandés;1-0;José Manuel Muñoz García;Iñaki Garmendia Larrea;Aritz Borda Etxezarreta;César Fernández de las Heras Caneda;Raúl García Fernández;Jonathan Ñíguez Esclapez;Roberto Iván Agustín Suárez;Antxon Muneta Beldarrain;Alain Arroyo Martínez de la Cuadra;Pablo Infante Muñoz;Haritz Mujika López;Mikel Iribas Aliende;Ander Lambarri Camilo;Manuel Candelas García León;Adrián Murcia Sánchez;Mikel Martins das Neves;;
1;2010;Mirandés;La Muela;6-2;José Manuel Muñoz García;Mikel Iribas Aliende;Iñaki Garmendia Larrea;Aritz Borda Etxezarreta;César Fernández de las Heras Caneda;Raúl García Fernández;Jonathan Ñíguez Esclapez;Mikel Martins das Neves;Manuel Candelas García León;Pablo Infante Muñoz;Ander Lambarri Camilo;Roberto Iván Agustín Suárez;Eduardo Ubis Alesanco;Haritz Mujika López;Adrián Murcia Sánchez;Alain Arroyo Martínez de la Cuadra;;
1;2010;Alavés;Mirandés;1-3;José Manuel Muñoz García;Mikel Iribas Aliende;Iñaki Garmendia Larrea;Aritz Borda Etxezarreta;César Fernández de las Heras Caneda;Raúl García Fernández;Jonathan Ñíguez Esclapez;Mikel Martins das Neves;Manuel Candelas García León;Pablo Infante Muñoz;Ander Lambarri Camilo;Haritz Mujika López;Alain Arroyo Martínez de la Cuadra;Eduardo Ubis Alesanco;Adrián Murcia Sánchez;Roberto Iván Agustín Suárez;;
0;2010;Mirandés;Lemona;1-3;José Manuel Muñoz García;Mikel Iribas Aliende;Aritz Borda Etxezarreta;César Fernández de las Heras Caneda;Raúl García Fernández;Jonathan Ñíguez Esclapez;Mikel Martins das Neves;Manuel Candelas García León;Pablo Infante Muñoz;Haritz Mujika López;Ander Lambarri Camilo;Pablo Morgado Blanco;Antxon Muneta Beldarrain;Eduardo Ubis Alesanco;Adrián Murcia Sánchez;Diego Simón Cardeñoso;;
0;2010;Guijuelo;Mirandés;2-2;José Manuel Muñoz García;Mikel Iribas Aliende;Aritz Borda Etxezarreta;César Fernández de las Heras Caneda;Raúl García Fernández;Diego Simón Cardeñoso;Jonathan Ñíguez Esclapez;Mikel Martins das Neves;Roberto Iván Agustín Suárez;Alain Arroyo Martínez de la Cuadra;Pablo Infante Muñoz;Eduardo Ubis Alesanco;Haritz Mujika López;Antxon Muneta Beldarrain;Adrián Murcia Sánchez;Rubén López Tato;;
