WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,,,,,,
0,2015,Somozas,Cultural Leonesa,1-Feb,Jorge Palatsí Gallego,Aitor Salvador Núñez Martín,Miguel Zabaco Tomé,Santiago Santos Andrés,Miguel Villarejo de Castro,Cristóbal Gil Martín,Gonzalo González Fernández,Ignacio Matador Aguilera,Marcos Álvarez López,Isaac Aketxe Barrutia,Almoez Ali Zainelabdeen Mohamed Abdulla,Valentín Prieto Cantoral,Javier Orodea Navas,Alejandro Gómez García,Omar Bouiahadj Gutiérrez,Álvaro Tejedor Tranca,,,,,,,
0,2016,Cultural Leonesa,Tudelano,1-Jan,Leandro Montagud Balaguer,Ángel Bastos Teijeira,César Morgado Ortega,Iván Garrido González,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Cristóbal Gil Martín,Antonio Martínez Felipe,Yeray González Luis,Jorge Ortí Gracia,Alejandro Gallar Falguera,Jaime José Moreno Ciorciari,Mohamed Cheick Ali Touré,Benjamín Martínez Martínez,Guillermo Vallejo Delgado,Jorge Cano Orihuela,Sergio Simón López,Alejandro Gómez García,,,,,
1,2016,Ponferradina,Cultural Leonesa,3-Jan,Leandro Montagud Balaguer,Ángel Bastos Teijeira,Gianni Michel Eugene Zuiverloon,César Morgado Ortega,Iván Garrido González,David Forniés Aquilino,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Antonio Martínez Felipe,Jaime José Moreno Ciorciari,Mohamed Cheick Ali Touré,Guillermo Vallejo Delgado,Laureano Antonio Villa Suárez,Jorge Ortí Gracia,Cristóbal Gil Martín,,,,,
1,2016,Laredo,Cultural Leonesa,3-Feb,Leandro Montagud Balaguer,Ángel Bastos Teijeira,Iván Garrido González,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Cristóbal Gil Martín,Antonio Martínez Felipe,Mario Ortiz Ruiz,Jorge Cano Orihuela,Jaime José Moreno Ciorciari,Jorge Ortí Gracia,Julen Colinas Olaizola,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Guillermo Vallejo Delgado,Yeray González Luis,,,,,,,
0,2016,Izarra,Cultural Leonesa,0-0,Leandro Montagud Balaguer,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Antonio Martínez Felipe,Yeray González Luis,Benjamín Martínez Martínez,Alejandro Gallar Falguera,Cristóbal Gil Martín,Jaime José Moreno Ciorciari,Jorge Ortí Gracia,Guillermo Vallejo Delgado,Víctor Díaz Suárez,Julen Colinas Olaizola,César Morgado Ortega,,,,,
1,2016,Cultural Leonesa,Calahorra,1-Mar,Guillermo Vallejo Delgado,César Morgado Ortega,Gianni Michel Eugene Zuiverloon,Iván Garrido González,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Cristóbal Gil Martín,Yeray González Luis,Julen Colinas Olaizola,Jorge Ortí Gracia,Mohamed Cheick Ali Touré,Mario Ortiz Ruiz,Alejandro Gallar Falguera,Jaime José Moreno Ciorciari,Leandro Montagud Balaguer,Jorge Cano Orihuela,,,,,,,
1,2016,Cultural Leonesa,Somozas,Feb-00,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Jorge Ortí Gracia,Jaime José Moreno Ciorciari,Cristóbal Gil Martín,Leandro Montagud Balaguer,Jorge Cano Orihuela,Víctor Díaz Suárez,César Morgado Ortega,,,,,
1,2016,Coruxo,Cultural Leonesa,3-Jan,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Antonio Martínez Felipe,Jorge Ortí Gracia,Cristóbal Gil Martín,Leandro Montagud Balaguer,Jaime José Moreno Ciorciari,Víctor Díaz Suárez,César Morgado Ortega,,,,,
1,2016,Cultural Leonesa,Boiro,Feb-00,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Víctor Díaz Suárez,Cristóbal Gil Martín,Jorge Ortí Gracia,Leandro Montagud Balaguer,Jorge Cano Orihuela,Jaime José Moreno Ciorciari,César Morgado Ortega,,,,,
1,2016,Arandina,Cultural Leonesa,4-Jan,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,César Morgado Ortega,Jaime José Moreno Ciorciari,Jorge Ortí Gracia,Leandro Montagud Balaguer,Jorge Cano Orihuela,Cristóbal Gil Martín,Víctor Díaz Suárez,,,,,
1,2016,Cultural Leonesa,Caudal,1-Mar,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,David Forniés Aquilino,Laureano Antonio Villa Suárez,Cristóbal Gil Martín,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Jorge Ortí Gracia,Julen Colinas Olaizola,Antonio Martínez Felipe,César Morgado Ortega,Benjamín Martínez Martínez,Leandro Montagud Balaguer,Jorge Cano Orihuela,Jaime José Moreno Ciorciari,Víctor Díaz Suárez,,,,,
1,2016,Cultural Leonesa,Albacete,1-Feb,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Antonio Martínez Felipe,Jorge Ortí Gracia,Cristóbal Gil Martín,Leandro Montagud Balaguer,Jaime José Moreno Ciorciari,,,,,,,
1,2016,Guijuelo,Cultural Leonesa,0-4,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,César Morgado Ortega,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Antonio Martínez Felipe,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Jorge Ortí Gracia,Julen Colinas Olaizola,Jorge Cano Orihuela,Jaime José Moreno Ciorciari,Cristóbal Gil Martín,Jorge Palatsí Gallego,Iván Garrido González,Benjamín Martínez Martínez,Gianni Michel Eugene Zuiverloon,,,,,
1,2016,Cultural Leonesa,Mutilvera,1-May,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Antonio Martínez Felipe,Mario Ortiz Ruiz,Jorge Ortí Gracia,Benjamín Martínez Martínez,Julen Colinas Olaizola,César Morgado Ortega,Cristóbal Gil Martín,Jaime José Moreno Ciorciari,Jorge Palatsí Gallego,Yeray González Luis,Alejandro Gallar Falguera,David Forniés Aquilino,,,,,
0,2016,Cultural Leonesa,Real Madrid,7-Jan,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Antonio Martínez Felipe,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Julen Colinas Olaizola,Benjamín Martínez Martínez,Mohamed Cheick Ali Touré,Jorge Ortí Gracia,Leandro Montagud Balaguer,Cristóbal Gil Martín,,,,,,,
0,2016,Racing de Santander,Cultural Leonesa,1-Jan,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Víctor Díaz Suárez,Jaime José Moreno Ciorciari,Jorge Ortí Gracia,Leandro Montagud Balaguer,Jorge Cano Orihuela,Cristóbal Gil Martín,César Morgado Ortega,,,,,
1,2016,Cultural Leonesa,CD Palencia,Jun-00,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Cristóbal Gil Martín,Mario Ortiz Ruiz,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,César Morgado Ortega,Jorge Ortí Gracia,Jaime José Moreno Ciorciari,Leandro Montagud Balaguer,Jorge Cano Orihuela,Yeray González Luis,David Forniés Aquilino,,,,,
1,2016,Celta de Vigo B,Cultural Leonesa,0-1,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Víctor Díaz Suárez,Jaime José Moreno Ciorciari,Cristóbal Gil Martín,Jorge Palatsí Gallego,Jorge Cano Orihuela,Antonio Martínez Felipe,César Morgado Ortega,,,,,
1,2016,Cultural Leonesa,Pontevedra,Mar-00,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Jorge Ortí Gracia,Benjamín Martínez Martínez,Julen Colinas Olaizola,Jaime José Moreno Ciorciari,Cristóbal Gil Martín,Víctor Díaz Suárez,Leandro Montagud Balaguer,Jorge Cano Orihuela,Abdullah Abdulsalam Alahrak,César Morgado Ortega,,,,,
1,2016,Racing de Ferrol,Cultural Leonesa,3-Feb,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Jorge Ortí Gracia,Julen Colinas Olaizola,Víctor Díaz Suárez,Abdullah Abdulsalam Alahrak,Cristóbal Gil Martín,Leandro Montagud Balaguer,Jorge Cano Orihuela,Jaime José Moreno Ciorciari,César Morgado Ortega,,,,,
1,2016,Cultural Leonesa,Burgos CF,Feb-00,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Jorge Ortí Gracia,Víctor Díaz Suárez,Jorge Palatsí Gallego,Jaime José Moreno Ciorciari,Cristóbal Gil Martín,Abdullah Abdulsalam Alahrak,César Morgado Ortega,,,,,
0,2016,Real Madrid,Cultural Leonesa,1-Jun,Leandro Montagud Balaguer,Ángel Bastos Teijeira,César Morgado Ortega,Iván Garrido González,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Yeray González Luis,Cristóbal Gil Martín,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Jorge Ortí Gracia,Gianni Michel Eugene Zuiverloon,Jaime José Moreno Ciorciari,Abdullah Abdulsalam Alahrak,Jorge Palatsí Gallego,Antonio Martínez Felipe,,,,,,,
0,2016,Lealtad,Cultural Leonesa,1-Jan,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,David Forniés Aquilino,Laureano Antonio Villa Suárez,Cristóbal Gil Martín,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Víctor Díaz Suárez,Jorge Ortí Gracia,César Morgado Ortega,Jorge Palatsí Gallego,Jorge Cano Orihuela,Jaime José Moreno Ciorciari,José León Bernal,,,,,
1,2016,Cultural Leonesa,Valladolid B,Mar-00,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Jorge Ortí Gracia,Julen Colinas Olaizola,Víctor Díaz Suárez,Jaime José Moreno Ciorciari,José León Bernal,Jorge Palatsí Gallego,Jorge Cano Orihuela,Cristóbal Gil Martín,César Morgado Ortega,,,,,
0,2016,Osasuna B,Cultural Leonesa,1-Feb,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Jorge Ortí Gracia,Julen Colinas Olaizola,Víctor Díaz Suárez,José León Bernal,Jorge Palatsí Gallego,Jorge Cano Orihuela,Cristóbal Gil Martín,Jaime José Moreno Ciorciari,César Morgado Ortega,,,,,
0,2016,Tudelano,Cultural Leonesa,Jan-00,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,José León Bernal,César Morgado Ortega,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Jorge Ortí Gracia,Cristóbal Gil Martín,Jorge Palatsí Gallego,Jorge Cano Orihuela,Tarek Salman Suleiman Odeh,Alejandro Gómez García,Víctor Díaz Suárez,,,,,
0,2016,Cultural Leonesa,Ponferradina,0-0,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Jorge Ortí Gracia,José León Bernal,Jorge Palatsí Gallego,Jorge Cano Orihuela,Víctor Díaz Suárez,Cristóbal Gil Martín,Tarek Salman Suleiman Odeh,,,,,
1,2016,Cultural Leonesa,Izarra,1-Mar,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,José León Bernal,Iván Garrido González,Gianni Michel Eugene Zuiverloon,Víctor Díaz Suárez,Yeray González Luis,Mario Ortiz Ruiz,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Jorge Ortí Gracia,Jorge Cano Orihuela,Cristóbal Gil Martín,Laureano Antonio Villa Suárez,Jorge Palatsí Gallego,Julen Colinas Olaizola,Alejandro Gómez García,Tarek Salman Suleiman Odeh,,,,,
1,2016,Somozas,Cultural Leonesa,0-2,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Jorge Ortí Gracia,Julen Colinas Olaizola,Jaime José Moreno Ciorciari,David Forniés Aquilino,Leandro Montagud Balaguer,Jorge Cano Orihuela,Antonio Martínez Felipe,Tarek Salman Suleiman Odeh,,,,,
1,2016,Cultural Leonesa,Coruxo,1-Mar,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Iago Díaz Fernández,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Julen Colinas Olaizola,Benjamín Martínez Martínez,Antonio Martínez Felipe,Samuel Delgado Serna,Jorge Palatsí Gallego,Jorge Cano Orihuela,David Forniés Aquilino,Jorge Ortí Gracia,,,,,
0,2016,Boiro,Cultural Leonesa,Feb-00,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Antonio Martínez Felipe,Samuel Delgado Serna,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Iago Díaz Fernández,Jorge Ortí Gracia,Jorge Palatsí Gallego,Jorge Cano Orihuela,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,,,,,
1,2016,Cultural Leonesa,Arandina,3-May,Guillermo Vallejo Delgado,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Iago Díaz Fernández,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,José León Bernal,Julen Colinas Olaizola,Antonio Martínez Felipe,Leandro Montagud Balaguer,Jorge Cano Orihuela,Jorge Ortí Gracia,Víctor Díaz Suárez,,,,,
0,2016,Caudal,Cultural Leonesa,0-0,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Jorge Ortí Gracia,Antonio Martínez Felipe,Iago Díaz Fernández,Guillermo Vallejo Delgado,Jorge Cano Orihuela,Tarek Salman Suleiman Odeh,Víctor Díaz Suárez,,,,,
1,2016,Cultural Leonesa,Guijuelo,1-Mar,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Antonio Martínez Felipe,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Mario Ortiz Ruiz,David Forniés Aquilino,Iago Díaz Fernández,Leandro Montagud Balaguer,Jorge Cano Orihuela,Tarek Salman Suleiman Odeh,Jorge Ortí Gracia,,,,,
1,2016,Mutilvera,Cultural Leonesa,0-1,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Antonio Martínez Felipe,Mario Ortiz Ruiz,Yeray González Luis,Benjamín Martínez Martínez,Julen Colinas Olaizola,Iago Díaz Fernández,David Forniés Aquilino,Jorge Ortí Gracia,Guillermo Vallejo Delgado,Jorge Cano Orihuela,Tarek Salman Suleiman Odeh,Alejandro Gómez García,,,,,
0,2016,Cultural Leonesa,Racing de Santander,0-0,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Gianni Michel Eugene Zuiverloon,Víctor Díaz Suárez,Antonio Martínez Felipe,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Jorge Ortí Gracia,Laureano Antonio Villa Suárez,David Forniés Aquilino,Leandro Montagud Balaguer,Jorge Cano Orihuela,Alejandro Gómez García,Iago Díaz Fernández,,,,,
1,2016,CD Palencia,Cultural Leonesa,0-4,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Francisco Regalón Cerezo,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,David Forniés Aquilino,Jorge Ortí Gracia,Iago Díaz Fernández,Leandro Montagud Balaguer,Bilal Zarfan,Jorge Cano Orihuela,Alejandro Gómez García,,,,,
0,2016,Cultural Leonesa,Celta de Vigo B,2-Jan,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Francisco Regalón Cerezo,Víctor Díaz Suárez,Antonio Martínez Felipe,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Julen Colinas Olaizola,Iago Díaz Fernández,Jorge Ortí Gracia,Benjamín Martínez Martínez,Leandro Montagud Balaguer,Jorge Cano Orihuela,Tarek Salman Suleiman Odeh,David Forniés Aquilino,,,,,
0,2016,Pontevedra,Cultural Leonesa,2-Feb,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Francisco Regalón Cerezo,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Antonio Martínez Felipe,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Iago Díaz Fernández,Jorge Ortí Gracia,David Forniés Aquilino,Leandro Montagud Balaguer,Mohamed Cheick Ali Touré,Jorge Cano Orihuela,Tarek Salman Suleiman Odeh,,,,,
1,2016,Cultural Leonesa,Racing de Ferrol,1-Mar,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Francisco Regalón Cerezo,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Jorge Ortí Gracia,Iago Díaz Fernández,Antonio Martínez Felipe,Leandro Montagud Balaguer,Jorge Cano Orihuela,Tarek Salman Suleiman Odeh,David Forniés Aquilino,,,,,
1,2016,Burgos CF,Cultural Leonesa,0-3,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Francisco Regalón Cerezo,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Iago Díaz Fernández,Antonio Martínez Felipe,Jorge Ortí Gracia,Leandro Montagud Balaguer,Jorge Cano Orihuela,Alejandro Gómez García,Víctor Díaz Suárez,,,,,
1,2016,Cultural Leonesa,Lealtad,1-Mar,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Francisco Regalón Cerezo,David Forniés Aquilino,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Iago Díaz Fernández,Jorge Ortí Gracia,Gianni Michel Eugene Zuiverloon,Leandro Montagud Balaguer,Jorge Cano Orihuela,Antonio Martínez Felipe,Víctor Díaz Suárez,,,,,
1,2016,Valladolid B,Cultural Leonesa,4-Jan,Jorge Palatsí Gallego,Ángel Bastos Teijeira,Iván Garrido González,Francisco Regalón Cerezo,Víctor Díaz Suárez,Laureano Antonio Villa Suárez,Mario Ortiz Ruiz,Yeray González Luis,Alejandro Gallar Falguera,Benjamín Martínez Martínez,Julen Colinas Olaizola,Iago Díaz Fernández,Antonio Martínez Felipe,Jorge Ortí Gracia,Leandro Montagud Balaguer,Mohamed Cheick Ali Touré,Alejandro Gómez García,Tarek Salman Suleiman Odeh,,,,,
